ID	gene
REACTOME_SIGNALING_BY_RHO_GTPASES	121504
REACTOME_SIGNALING_BY_RHO_GTPASES	85236
REACTOME_SIGNALING_BY_RHO_GTPASES	7278
REACTOME_SIGNALING_BY_RHO_GTPASES	801
REACTOME_SIGNALING_BY_RHO_GTPASES	9824
REACTOME_SIGNALING_BY_RHO_GTPASES	22899
REACTOME_SIGNALING_BY_RHO_GTPASES	9055
REACTOME_SIGNALING_BY_RHO_GTPASES	126961
REACTOME_SIGNALING_BY_RHO_GTPASES	8337
REACTOME_SIGNALING_BY_RHO_GTPASES	333932
REACTOME_SIGNALING_BY_RHO_GTPASES	2664
REACTOME_SIGNALING_BY_RHO_GTPASES	3633
REACTOME_SIGNALING_BY_RHO_GTPASES	6453
REACTOME_SIGNALING_BY_RHO_GTPASES	445328
REACTOME_SIGNALING_BY_RHO_GTPASES	84986
REACTOME_SIGNALING_BY_RHO_GTPASES	5500
REACTOME_SIGNALING_BY_RHO_GTPASES	51517
REACTOME_SIGNALING_BY_RHO_GTPASES	30851
REACTOME_SIGNALING_BY_RHO_GTPASES	100271715
REACTOME_SIGNALING_BY_RHO_GTPASES	8341
REACTOME_SIGNALING_BY_RHO_GTPASES	54145
REACTOME_SIGNALING_BY_RHO_GTPASES	54848
REACTOME_SIGNALING_BY_RHO_GTPASES	23779
REACTOME_SIGNALING_BY_RHO_GTPASES	10093
REACTOME_SIGNALING_BY_RHO_GTPASES	10552
REACTOME_SIGNALING_BY_RHO_GTPASES	398
REACTOME_SIGNALING_BY_RHO_GTPASES	80086
REACTOME_SIGNALING_BY_RHO_GTPASES	55766
REACTOME_SIGNALING_BY_RHO_GTPASES	55845
REACTOME_SIGNALING_BY_RHO_GTPASES	10381
REACTOME_SIGNALING_BY_RHO_GTPASES	347688
REACTOME_SIGNALING_BY_RHO_GTPASES	140735
REACTOME_SIGNALING_BY_RHO_GTPASES	23380
REACTOME_SIGNALING_BY_RHO_GTPASES	554313
REACTOME_SIGNALING_BY_RHO_GTPASES	8370
REACTOME_SIGNALING_BY_RHO_GTPASES	723790
REACTOME_SIGNALING_BY_RHO_GTPASES	8362
REACTOME_SIGNALING_BY_RHO_GTPASES	8342
REACTOME_SIGNALING_BY_RHO_GTPASES	23191
REACTOME_SIGNALING_BY_RHO_GTPASES	8339
REACTOME_SIGNALING_BY_RHO_GTPASES	8355
REACTOME_SIGNALING_BY_RHO_GTPASES	474382
REACTOME_SIGNALING_BY_RHO_GTPASES	8344
REACTOME_SIGNALING_BY_RHO_GTPASES	8361
REACTOME_SIGNALING_BY_RHO_GTPASES	8348
REACTOME_SIGNALING_BY_RHO_GTPASES	8353
REACTOME_SIGNALING_BY_RHO_GTPASES	8368
REACTOME_SIGNALING_BY_RHO_GTPASES	8354
REACTOME_SIGNALING_BY_RHO_GTPASES	8345
REACTOME_SIGNALING_BY_RHO_GTPASES	8350
REACTOME_SIGNALING_BY_RHO_GTPASES	57636
REACTOME_SIGNALING_BY_RHO_GTPASES	8294
REACTOME_SIGNALING_BY_RHO_GTPASES	8331
REACTOME_SIGNALING_BY_RHO_GTPASES	3018
REACTOME_SIGNALING_BY_RHO_GTPASES	8367
REACTOME_SIGNALING_BY_RHO_GTPASES	3012
REACTOME_SIGNALING_BY_RHO_GTPASES	8360
REACTOME_SIGNALING_BY_RHO_GTPASES	8343
REACTOME_SIGNALING_BY_RHO_GTPASES	8968
REACTOME_SIGNALING_BY_RHO_GTPASES	8335
REACTOME_SIGNALING_BY_RHO_GTPASES	8346
REACTOME_SIGNALING_BY_RHO_GTPASES	8359
REACTOME_SIGNALING_BY_RHO_GTPASES	8366
REACTOME_SIGNALING_BY_RHO_GTPASES	8357
