ID	gene
KEGG_MAPK_SIGNALING_PATHWAY	2872
KEGG_MAPK_SIGNALING_PATHWAY	8817
KEGG_MAPK_SIGNALING_PATHWAY	6789
KEGG_MAPK_SIGNALING_PATHWAY	6788
KEGG_MAPK_SIGNALING_PATHWAY	9479
KEGG_MAPK_SIGNALING_PATHWAY	4342
KEGG_MAPK_SIGNALING_PATHWAY	5906
KEGG_MAPK_SIGNALING_PATHWAY	4137
KEGG_MAPK_SIGNALING_PATHWAY	5908
KEGG_MAPK_SIGNALING_PATHWAY	5532
KEGG_MAPK_SIGNALING_PATHWAY	5530
KEGG_MAPK_SIGNALING_PATHWAY	8912
KEGG_MAPK_SIGNALING_PATHWAY	8913
KEGG_MAPK_SIGNALING_PATHWAY	8911
KEGG_MAPK_SIGNALING_PATHWAY	468
KEGG_MAPK_SIGNALING_PATHWAY	10454
KEGG_MAPK_SIGNALING_PATHWAY	2353
KEGG_MAPK_SIGNALING_PATHWAY	9344
KEGG_MAPK_SIGNALING_PATHWAY	27330
KEGG_MAPK_SIGNALING_PATHWAY	5535
KEGG_MAPK_SIGNALING_PATHWAY	59283
KEGG_MAPK_SIGNALING_PATHWAY	5536
KEGG_MAPK_SIGNALING_PATHWAY	5533
KEGG_MAPK_SIGNALING_PATHWAY	59285
KEGG_MAPK_SIGNALING_PATHWAY	5534
KEGG_MAPK_SIGNALING_PATHWAY	59284
KEGG_MAPK_SIGNALING_PATHWAY	6416
KEGG_MAPK_SIGNALING_PATHWAY	1386
KEGG_MAPK_SIGNALING_PATHWAY	5159
KEGG_MAPK_SIGNALING_PATHWAY	8681
KEGG_MAPK_SIGNALING_PATHWAY	8491
KEGG_MAPK_SIGNALING_PATHWAY	8398
KEGG_MAPK_SIGNALING_PATHWAY	30814
KEGG_MAPK_SIGNALING_PATHWAY	8399
KEGG_MAPK_SIGNALING_PATHWAY	9448
KEGG_MAPK_SIGNALING_PATHWAY	9252
KEGG_MAPK_SIGNALING_PATHWAY	673
KEGG_MAPK_SIGNALING_PATHWAY	3551
KEGG_MAPK_SIGNALING_PATHWAY	100137049
KEGG_MAPK_SIGNALING_PATHWAY	4296
KEGG_MAPK_SIGNALING_PATHWAY	9254
KEGG_MAPK_SIGNALING_PATHWAY	3552
KEGG_MAPK_SIGNALING_PATHWAY	64600
KEGG_MAPK_SIGNALING_PATHWAY	1616
KEGG_MAPK_SIGNALING_PATHWAY	10000
KEGG_MAPK_SIGNALING_PATHWAY	10912
KEGG_MAPK_SIGNALING_PATHWAY	26281
KEGG_MAPK_SIGNALING_PATHWAY	5971
KEGG_MAPK_SIGNALING_PATHWAY	8550
KEGG_MAPK_SIGNALING_PATHWAY	6300
KEGG_MAPK_SIGNALING_PATHWAY	5970
KEGG_MAPK_SIGNALING_PATHWAY	2768
KEGG_MAPK_SIGNALING_PATHWAY	3312
KEGG_MAPK_SIGNALING_PATHWAY	3315
KEGG_MAPK_SIGNALING_PATHWAY	5801
KEGG_MAPK_SIGNALING_PATHWAY	8649
KEGG_MAPK_SIGNALING_PATHWAY	1647
KEGG_MAPK_SIGNALING_PATHWAY	4803
KEGG_MAPK_SIGNALING_PATHWAY	1649
KEGG_MAPK_SIGNALING_PATHWAY	9020
KEGG_MAPK_SIGNALING_PATHWAY	57551
KEGG_MAPK_SIGNALING_PATHWAY	5154
KEGG_MAPK_SIGNALING_PATHWAY	27006
KEGG_MAPK_SIGNALING_PATHWAY	5155
KEGG_MAPK_SIGNALING_PATHWAY	51701
KEGG_MAPK_SIGNALING_PATHWAY	5156
KEGG_MAPK_SIGNALING_PATHWAY	5566
KEGG_MAPK_SIGNALING_PATHWAY	5567
KEGG_MAPK_SIGNALING_PATHWAY	5058
KEGG_MAPK_SIGNALING_PATHWAY	5568
KEGG_MAPK_SIGNALING_PATHWAY	1398
KEGG_MAPK_SIGNALING_PATHWAY	994
KEGG_MAPK_SIGNALING_PATHWAY	1399
KEGG_MAPK_SIGNALING_PATHWAY	9175
KEGG_MAPK_SIGNALING_PATHWAY	26279
KEGG_MAPK_SIGNALING_PATHWAY	998
KEGG_MAPK_SIGNALING_PATHWAY	10125
KEGG_MAPK_SIGNALING_PATHWAY	781
KEGG_MAPK_SIGNALING_PATHWAY	782
KEGG_MAPK_SIGNALING_PATHWAY	6722
KEGG_MAPK_SIGNALING_PATHWAY	783
KEGG_MAPK_SIGNALING_PATHWAY	6655
KEGG_MAPK_SIGNALING_PATHWAY	784
KEGG_MAPK_SIGNALING_PATHWAY	785
KEGG_MAPK_SIGNALING_PATHWAY	1147
KEGG_MAPK_SIGNALING_PATHWAY	786
KEGG_MAPK_SIGNALING_PATHWAY	5579
KEGG_MAPK_SIGNALING_PATHWAY	5894
KEGG_MAPK_SIGNALING_PATHWAY	5578
KEGG_MAPK_SIGNALING_PATHWAY	7124
KEGG_MAPK_SIGNALING_PATHWAY	5062
KEGG_MAPK_SIGNALING_PATHWAY	8569
KEGG_MAPK_SIGNALING_PATHWAY	50487
KEGG_MAPK_SIGNALING_PATHWAY	5582
KEGG_MAPK_SIGNALING_PATHWAY	5778
KEGG_MAPK_SIGNALING_PATHWAY	9693
KEGG_MAPK_SIGNALING_PATHWAY	3305
KEGG_MAPK_SIGNALING_PATHWAY	773
KEGG_MAPK_SIGNALING_PATHWAY	3304
KEGG_MAPK_SIGNALING_PATHWAY	5880
KEGG_MAPK_SIGNALING_PATHWAY	3306
KEGG_MAPK_SIGNALING_PATHWAY	776
KEGG_MAPK_SIGNALING_PATHWAY	777
KEGG_MAPK_SIGNALING_PATHWAY	5881
KEGG_MAPK_SIGNALING_PATHWAY	774
KEGG_MAPK_SIGNALING_PATHWAY	3303
KEGG_MAPK_SIGNALING_PATHWAY	84647
KEGG_MAPK_SIGNALING_PATHWAY	775
KEGG_MAPK_SIGNALING_PATHWAY	1850
KEGG_MAPK_SIGNALING_PATHWAY	778
KEGG_MAPK_SIGNALING_PATHWAY	779
KEGG_MAPK_SIGNALING_PATHWAY	11184
KEGG_MAPK_SIGNALING_PATHWAY	7132
KEGG_MAPK_SIGNALING_PATHWAY	1852
KEGG_MAPK_SIGNALING_PATHWAY	5494
KEGG_MAPK_SIGNALING_PATHWAY	5495
KEGG_MAPK_SIGNALING_PATHWAY	5595
KEGG_MAPK_SIGNALING_PATHWAY	8986
KEGG_MAPK_SIGNALING_PATHWAY	93589
KEGG_MAPK_SIGNALING_PATHWAY	3310
KEGG_MAPK_SIGNALING_PATHWAY	5598
KEGG_MAPK_SIGNALING_PATHWAY	9965
KEGG_MAPK_SIGNALING_PATHWAY	5879
KEGG_MAPK_SIGNALING_PATHWAY	6654
KEGG_MAPK_SIGNALING_PATHWAY	5594
KEGG_MAPK_SIGNALING_PATHWAY	11072
KEGG_MAPK_SIGNALING_PATHWAY	5871
KEGG_MAPK_SIGNALING_PATHWAY	5599
KEGG_MAPK_SIGNALING_PATHWAY	1956
KEGG_MAPK_SIGNALING_PATHWAY	9261
KEGG_MAPK_SIGNALING_PATHWAY	1950
KEGG_MAPK_SIGNALING_PATHWAY	6237
KEGG_MAPK_SIGNALING_PATHWAY	51347
KEGG_MAPK_SIGNALING_PATHWAY	55970
KEGG_MAPK_SIGNALING_PATHWAY	4909
KEGG_MAPK_SIGNALING_PATHWAY	3553
KEGG_MAPK_SIGNALING_PATHWAY	22808
KEGG_MAPK_SIGNALING_PATHWAY	4908
KEGG_MAPK_SIGNALING_PATHWAY	3554
KEGG_MAPK_SIGNALING_PATHWAY	7157
KEGG_MAPK_SIGNALING_PATHWAY	355
KEGG_MAPK_SIGNALING_PATHWAY	3164
KEGG_MAPK_SIGNALING_PATHWAY	391013
KEGG_MAPK_SIGNALING_PATHWAY	356
KEGG_MAPK_SIGNALING_PATHWAY	4915
KEGG_MAPK_SIGNALING_PATHWAY	4914
KEGG_MAPK_SIGNALING_PATHWAY	11261
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2147
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2149
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	7450
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3827
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2244
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5327
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3053
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	4153
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2152
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2153
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5265
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5329
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2155
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5328
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2159
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2158
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	7035
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2157
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3818
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1380
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5648
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	735
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1378
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2161
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2162
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2160
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	731
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2165
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	730
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	733
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	732
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	966
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5104
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2266
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1604
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	729
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	728
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	727
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	623
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	725
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	722
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	721
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	720
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	624
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3075
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	629
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1361
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	4179
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5627
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5345
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5624
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2243
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5054
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5340
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	717
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	462
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	716
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	719
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	718
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	713
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1675
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	712
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	715
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	714
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3426
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	710
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	10747
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	7056
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3725
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10818
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	805
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	801
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5170
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	27330
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7161
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4217
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	9252
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	673
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4214
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4215
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3551
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	25
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	207
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	399694
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	208
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4893
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10000
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	25970
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4790
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4793
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4792
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4794
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	23533
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1432
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	27018
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6300
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5970
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3845
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	53358
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7189
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4803
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	51806
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	627
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4804
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10019
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1445
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	814
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7529
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	596
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	815
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	816
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	817
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	2309
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	818
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8660
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6272
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	810
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1398
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10603
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1399
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5335
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5336
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7534
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	396
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	808
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7533
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	397
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7532
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7531
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	998
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6655
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5781
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5894
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6464
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8767
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	387
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	572
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	51135
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5580
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5601
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5602
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	9500
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5600
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5605
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5603
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5604
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	581
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5609
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5607
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6196
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	2889
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6197
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	2885
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5595
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8986
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5598
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	57498
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5879
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6654
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5594
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6195
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10971
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3265
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5599
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	11108
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	9261
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	2932
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5663
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4909
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3656
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4908
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3654
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5906
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8503
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5908
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	11213
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7157
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5290
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5291
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5293
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	2549
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	356
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	25759
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	468
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3667
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10782
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4915
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5294
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8471
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4914
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5295
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5296
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	163688
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4916
KEGG_PANCREATIC_CANCER	842
KEGG_PANCREATIC_CANCER	1869
KEGG_PANCREATIC_CANCER	6774
KEGG_PANCREATIC_CANCER	1147
KEGG_PANCREATIC_CANCER	5894
KEGG_PANCREATIC_CANCER	9459
KEGG_PANCREATIC_CANCER	6772
KEGG_PANCREATIC_CANCER	5888
KEGG_PANCREATIC_CANCER	572
KEGG_PANCREATIC_CANCER	5228
KEGG_PANCREATIC_CANCER	5601
KEGG_PANCREATIC_CANCER	5602
KEGG_PANCREATIC_CANCER	2064
KEGG_PANCREATIC_CANCER	5880
KEGG_PANCREATIC_CANCER	675
KEGG_PANCREATIC_CANCER	7039
KEGG_PANCREATIC_CANCER	673
KEGG_PANCREATIC_CANCER	5881
KEGG_PANCREATIC_CANCER	5604
KEGG_PANCREATIC_CANCER	3551
KEGG_PANCREATIC_CANCER	5925
KEGG_PANCREATIC_CANCER	3716
KEGG_PANCREATIC_CANCER	207
KEGG_PANCREATIC_CANCER	208
KEGG_PANCREATIC_CANCER	10000
KEGG_PANCREATIC_CANCER	4088
KEGG_PANCREATIC_CANCER	5595
KEGG_PANCREATIC_CANCER	4089
KEGG_PANCREATIC_CANCER	4790
KEGG_PANCREATIC_CANCER	5879
KEGG_PANCREATIC_CANCER	4087
KEGG_PANCREATIC_CANCER	5594
KEGG_PANCREATIC_CANCER	23533
KEGG_PANCREATIC_CANCER	8517
KEGG_PANCREATIC_CANCER	5599
KEGG_PANCREATIC_CANCER	1956
KEGG_PANCREATIC_CANCER	5970
KEGG_PANCREATIC_CANCER	3845
KEGG_PANCREATIC_CANCER	1029
KEGG_PANCREATIC_CANCER	1950
KEGG_PANCREATIC_CANCER	7042
KEGG_PANCREATIC_CANCER	7040
KEGG_PANCREATIC_CANCER	7422
KEGG_PANCREATIC_CANCER	369
KEGG_PANCREATIC_CANCER	7424
KEGG_PANCREATIC_CANCER	7423
KEGG_PANCREATIC_CANCER	7048
KEGG_PANCREATIC_CANCER	7046
KEGG_PANCREATIC_CANCER	7043
KEGG_PANCREATIC_CANCER	595
KEGG_PANCREATIC_CANCER	8503
KEGG_PANCREATIC_CANCER	5899
KEGG_PANCREATIC_CANCER	598
KEGG_PANCREATIC_CANCER	5898
KEGG_PANCREATIC_CANCER	1019
KEGG_PANCREATIC_CANCER	2277
KEGG_PANCREATIC_CANCER	10928
KEGG_PANCREATIC_CANCER	5900
KEGG_PANCREATIC_CANCER	7157
KEGG_PANCREATIC_CANCER	1871
KEGG_PANCREATIC_CANCER	1870
KEGG_PANCREATIC_CANCER	5290
KEGG_PANCREATIC_CANCER	5291
KEGG_PANCREATIC_CANCER	1021
KEGG_PANCREATIC_CANCER	5293
KEGG_PANCREATIC_CANCER	5337
KEGG_PANCREATIC_CANCER	5294
KEGG_PANCREATIC_CANCER	5295
KEGG_PANCREATIC_CANCER	998
KEGG_PANCREATIC_CANCER	5296
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	29894
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	10914
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	8106
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1477
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1478
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	22916
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	51692
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	8189
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	55339
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	4686
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	81608
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	79869
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	10898
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	51585
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	53981
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	11051
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	10978
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1479
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	23283
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	10181
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	5439
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	6936
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	5725
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	9716
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	23279
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	23517
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	5431
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	7175
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	84321
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	9877
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	55706
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	55749
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	9410
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	11338
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	4904
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1994
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	27238
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	55746
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	29894
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	79023
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	56949
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	6626
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	9984
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	10450
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	51729
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	81929
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	10523
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	55696
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	51593
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	10992
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	2521
