source	target
KEGG_MAPK_SIGNALING_PATHWAY	TGFB2
KEGG_MAPK_SIGNALING_PATHWAY	DUSP1
KEGG_MAPK_SIGNALING_PATHWAY	DUSP2
KEGG_MAPK_SIGNALING_PATHWAY	TGFB1
KEGG_MAPK_SIGNALING_PATHWAY	TRAF2
KEGG_MAPK_SIGNALING_PATHWAY	BDNF
KEGG_MAPK_SIGNALING_PATHWAY	TAB2
KEGG_MAPK_SIGNALING_PATHWAY	ECSIT
KEGG_MAPK_SIGNALING_PATHWAY	TGFBR2
KEGG_MAPK_SIGNALING_PATHWAY	DUSP7
KEGG_MAPK_SIGNALING_PATHWAY	TGFBR1
KEGG_MAPK_SIGNALING_PATHWAY	DUSP5
KEGG_MAPK_SIGNALING_PATHWAY	DUSP6
KEGG_MAPK_SIGNALING_PATHWAY	DUSP3
KEGG_MAPK_SIGNALING_PATHWAY	TGFB3
KEGG_MAPK_SIGNALING_PATHWAY	PLA2G4E
KEGG_MAPK_SIGNALING_PATHWAY	DUSP4
KEGG_MAPK_SIGNALING_PATHWAY	CACNG5
KEGG_MAPK_SIGNALING_PATHWAY	CACNG4
