SYMBOL	GO TERM	GO NAME	TAXON ID
NR2E1	GO:0006915	apoptotic process	9606
NOC2L	GO:0006915	apoptotic process	9606
PRAMEF5	GO:0006915	apoptotic process	9606
FAM32A	GO:0006915	apoptotic process	9606
CREB3L1	GO:0006915	apoptotic process	9606
GRIK5	GO:0006915	apoptotic process	9606
DIPK2A	GO:0006915	apoptotic process	9606
RARA	GO:0006915	apoptotic process	9606
AR	GO:0006915	apoptotic process	9606
SLIT3	GO:0006915	apoptotic process	9606
KHDC1L	GO:0006915	apoptotic process	9606
MYBL2	GO:0006915	apoptotic process	9606
MYB	GO:0006915	apoptotic process	9606
CASP8	GO:0006915	apoptotic process	9606
PRAMEF12	GO:0006915	apoptotic process	9606
PRAMEF1	GO:0006915	apoptotic process	9606
SH3KBP1	GO:0006915	apoptotic process	9606
RNF186	GO:0006915	apoptotic process	9606
ITGB1	GO:0006915	apoptotic process	9606
TFAP2A	GO:0006915	apoptotic process	9606
RRP8	GO:0006915	apoptotic process	9606
MFSD10	GO:0006915	apoptotic process	9606
KCNB1	GO:0006915	apoptotic process	9606
CIDEC	GO:0006915	apoptotic process	9606
UTP11	GO:0006915	apoptotic process	9606
HSPA1B	GO:0006915	apoptotic process	9606
NLRP2B	GO:0006915	apoptotic process	9606
JAK3	GO:0006915	apoptotic process	9606
CGB7	GO:0006915	apoptotic process	9606
NLRP12	GO:0006915	apoptotic process	9606
USP17L6P	GO:0006915	apoptotic process	9606
SERPINB13	GO:0006915	apoptotic process	9606
KCNIP3	GO:0006915	apoptotic process	9606
SH3GLB1	GO:0006915	apoptotic process	9606
MSH6	GO:0006915	apoptotic process	9606
IVNS1ABP	GO:0006915	apoptotic process	9606
CARD17	GO:0006915	apoptotic process	9606
CAST	GO:0006915	apoptotic process	9606
CASP3	GO:0006915	apoptotic process	9606
NTRK3	GO:0006915	apoptotic process	9606
CAPN3	GO:0006915	apoptotic process	9606
LDHA	GO:0006915	apoptotic process	9606
UBA52	GO:0006915	apoptotic process	9606
MAG	GO:0006915	apoptotic process	9606
BLCAP	GO:0006915	apoptotic process	9606
SNCB	GO:0006915	apoptotic process	9606
PARP2	GO:0006915	apoptotic process	9606
RNF183	GO:0006915	apoptotic process	9606
TXNDC12	GO:0006915	apoptotic process	9606
ROBO1	GO:0006915	apoptotic process	9606
DDAH2	GO:0006915	apoptotic process	9606
SNAI1	GO:0006915	apoptotic process	9606
DNMT3A	GO:0006915	apoptotic process	9606
SLC25A27	GO:0006915	apoptotic process	9606
CLIP3	GO:0006915	apoptotic process	9606
STYXL1	GO:0006915	apoptotic process	9606
PRAMEF17	GO:0006915	apoptotic process	9606
LATS1	GO:0006915	apoptotic process	9606
AIFM1	GO:0006915	apoptotic process	9606
PITX3	GO:0006915	apoptotic process	9606
PROP1	GO:0006915	apoptotic process	9606
PRKCA	GO:0006915	apoptotic process	9606
PDCD6	GO:0006915	apoptotic process	9606
TFPT	GO:0006915	apoptotic process	9606
STK24	GO:0006915	apoptotic process	9606
ZPR1	GO:0006915	apoptotic process	9606
CRYBA1	GO:0006915	apoptotic process	9606
PRAMEF20	GO:0006915	apoptotic process	9606
QARS	GO:0006915	apoptotic process	9606
EEF1E1	GO:0006915	apoptotic process	9606
GABRB2	GO:0006915	apoptotic process	9606
MAP3K7	GO:0006915	apoptotic process	9606
ARHGEF9	GO:0006915	apoptotic process	9606
DDIT4	GO:0006915	apoptotic process	9606
GATA1	GO:0006915	apoptotic process	9606
MAPK3	GO:0006915	apoptotic process	9606
FLCN	GO:0006915	apoptotic process	9606
EAF2	GO:0006915	apoptotic process	9606
MUC1	GO:0006915	apoptotic process	9606
RIPK3	GO:0006915	apoptotic process	9606
CYFIP2	GO:0006915	apoptotic process	9606
RAG1	GO:0006915	apoptotic process	9606
DAXX	GO:0006915	apoptotic process	9606
RPS6	GO:0006915	apoptotic process	9606
ZNF385B	GO:0006915	apoptotic process	9606
RHOB	GO:0006915	apoptotic process	9606
IL31RA	GO:0006915	apoptotic process	9606
BIRC7	GO:0006915	apoptotic process	9606
PPP2CB	GO:0006915	apoptotic process	9606
ARAF	GO:0006915	apoptotic process	9606
EYA4	GO:0006915	apoptotic process	9606
STAT1	GO:0006915	apoptotic process	9606
DNAJB6	GO:0006915	apoptotic process	9606
CASC2	GO:0006915	apoptotic process	9606
IRF1	GO:0006915	apoptotic process	9606
STAMBP	GO:0006915	apoptotic process	9606
IP6K2	GO:0006915	apoptotic process	9606
DOCK8	GO:0006915	apoptotic process	9606
HIP1R	GO:0006915	apoptotic process	9606
BLOC1S2	GO:0006915	apoptotic process	9606
SMNDC1	GO:0006915	apoptotic process	9606
ACVR1C	GO:0006915	apoptotic process	9606
ACER2	GO:0006915	apoptotic process	9606
VNN1	GO:0006915	apoptotic process	9606
HIF3A	GO:0006915	apoptotic process	9606
CLDN7	GO:0006915	apoptotic process	9606
SGPL1	GO:0006915	apoptotic process	9606
KLHL20	GO:0006915	apoptotic process	9606
GJB6	GO:0006915	apoptotic process	9606
APIP	GO:0006915	apoptotic process	9606
NFKBIA	GO:0006915	apoptotic process	9606
PNMA1	GO:0006915	apoptotic process	9606
CYCS	GO:0006915	apoptotic process	9606
CCL3	GO:0006915	apoptotic process	9606
GZMB	GO:0006915	apoptotic process	9606
KIF1B	GO:0006915	apoptotic process	9606
CD40	GO:0006915	apoptotic process	9606
GIMAP8	GO:0006915	apoptotic process	9606
NISCH	GO:0006915	apoptotic process	9606
BAG4	GO:0006915	apoptotic process	9606
DIP2A	GO:0006915	apoptotic process	9606
RRP1B	GO:0006915	apoptotic process	9606
MELK	GO:0006915	apoptotic process	9606
ESPL1	GO:0006915	apoptotic process	9606
TIAF1	GO:0006915	apoptotic process	9606
INCA1	GO:0006915	apoptotic process	9606
ZC3H12A	GO:0006915	apoptotic process	9606
KPNA1	GO:0006915	apoptotic process	9606
IRF3	GO:0006915	apoptotic process	9606
ITPR1	GO:0006915	apoptotic process	9606
ATF5	GO:0006915	apoptotic process	9606
JUN	GO:0006915	apoptotic process	9606
IHH	GO:0006915	apoptotic process	9606
ZNF443	GO:0006915	apoptotic process	9606
GDF2	GO:0006915	apoptotic process	9606
ERO1A	GO:0006915	apoptotic process	9606
SFRP2	GO:0006915	apoptotic process	9606
VEGFA	GO:0006915	apoptotic process	9606
PSEN1	GO:0006915	apoptotic process	9606
CLN8	GO:0006915	apoptotic process	9606
MAGEH1	GO:0006915	apoptotic process	9606
DUX4	GO:0006915	apoptotic process	9606
HMGN5	GO:0006915	apoptotic process	9606
DKKL1	GO:0006915	apoptotic process	9606
FBXO10	GO:0006915	apoptotic process	9606
GHRL	GO:0006915	apoptotic process	9606
POLR2G	GO:0006915	apoptotic process	9606
GADD45G	GO:0006915	apoptotic process	9606
NMT1	GO:0006915	apoptotic process	9606
BDKRB2	GO:0006915	apoptotic process	9606
SPDEF	GO:0006915	apoptotic process	9606
WDR73	GO:0006915	apoptotic process	9606
TP63	GO:0006915	apoptotic process	9606
ZNF205	GO:0006915	apoptotic process	9606
MT3	GO:0006915	apoptotic process	9606
BECN1	GO:0006915	apoptotic process	9606
MLH1	GO:0006915	apoptotic process	9606
IL6	GO:0006915	apoptotic process	9606
NOS3	GO:0006915	apoptotic process	9606
PDE3A	GO:0006915	apoptotic process	9606
CDK5RAP3	GO:0006915	apoptotic process	9606
ITM2C	GO:0006915	apoptotic process	9606
AZU1	GO:0006915	apoptotic process	9606
KDR	GO:0006915	apoptotic process	9606
VAV1	GO:0006915	apoptotic process	9606
ALK	GO:0006915	apoptotic process	9606
SLC40A1	GO:0006915	apoptotic process	9606
FLT4	GO:0006915	apoptotic process	9606
PRKAA2	GO:0006915	apoptotic process	9606
KRT20	GO:0006915	apoptotic process	9606
TNFRSF12A	GO:0006915	apoptotic process	9606
HPGD	GO:0006915	apoptotic process	9606
PYCARD	GO:0006915	apoptotic process	9606
MRPS30	GO:0006915	apoptotic process	9606
FGF20	GO:0006915	apoptotic process	9606
YWHAE	GO:0006915	apoptotic process	9606
USP17L24	GO:0006915	apoptotic process	9606
RTN3	GO:0006915	apoptotic process	9606
F5H697	GO:0006915	apoptotic process	9606
UNC5C	GO:0006915	apoptotic process	9606
GABARAP	GO:0006915	apoptotic process	9606
TLR2	GO:0006915	apoptotic process	9606
TNFSF15	GO:0006915	apoptotic process	9606
VCP	GO:0006915	apoptotic process	9606
TMBIM6	GO:0006915	apoptotic process	9606
BNIPL	GO:0006915	apoptotic process	9606
CCL21	GO:0006915	apoptotic process	9606
NDNF	GO:0006915	apoptotic process	9606
GRINA	GO:0006915	apoptotic process	9606
FEM1B	GO:0006915	apoptotic process	9606
NMNAT1	GO:0006915	apoptotic process	9606
RNF144B	GO:0006915	apoptotic process	9606
BCL2L12	GO:0006915	apoptotic process	9606
AIF1	GO:0006915	apoptotic process	9606
IGF2R	GO:0006915	apoptotic process	9606
ITGA1	GO:0006915	apoptotic process	9606
DLX1	GO:0006915	apoptotic process	9606
VIL1	GO:0006915	apoptotic process	9606
ARHGEF11	GO:0006915	apoptotic process	9606
RNF122	GO:0006915	apoptotic process	9606
ADCY10	GO:0006915	apoptotic process	9606
MCF2L	GO:0006915	apoptotic process	9606
ZNF385A	GO:0006915	apoptotic process	9606
AREL1	GO:0006915	apoptotic process	9606
NOX5	GO:0006915	apoptotic process	9606
ACTN1	GO:0006915	apoptotic process	9606
WT1	GO:0006915	apoptotic process	9606
ARHGEF17	GO:0006915	apoptotic process	9606
EIF2AK2	GO:0006915	apoptotic process	9606
GNGT1	GO:0006915	apoptotic process	9606
UNC5B	GO:0006915	apoptotic process	9606
LY96	GO:0006915	apoptotic process	9606
BMX	GO:0006915	apoptotic process	9606
RPS6KA3	GO:0006915	apoptotic process	9606
ZFP36	GO:0006915	apoptotic process	9606
LTA	GO:0006915	apoptotic process	9606
TNF	GO:0006915	apoptotic process	9606
ANGPT1	GO:0006915	apoptotic process	9606
RTKN2	GO:0006915	apoptotic process	9606
EPHA7	GO:0006915	apoptotic process	9606
HTR2B	GO:0006915	apoptotic process	9606
RPS6KA2	GO:0006915	apoptotic process	9606
CD5	GO:0006915	apoptotic process	9606
MTRNR2L9	GO:0006915	apoptotic process	9606
ANKRD1	GO:0006915	apoptotic process	9606
ZMYND11	GO:0006915	apoptotic process	9606
MTRNR2L5	GO:0006915	apoptotic process	9606
MTRNR2L2	GO:0006915	apoptotic process	9606
XKR5	GO:0006915	apoptotic process	9606
DRAM2	GO:0006915	apoptotic process	9606
VDR	GO:0006915	apoptotic process	9606
DDIAS	GO:0006915	apoptotic process	9606
DPF1	GO:0006915	apoptotic process	9606
HSPA9	GO:0006915	apoptotic process	9606
CREBBP	GO:0006915	apoptotic process	9606
MAP3K5	GO:0006915	apoptotic process	9606
MICAL1	GO:0006915	apoptotic process	9606
EGR1	GO:0006915	apoptotic process	9606
G6PD	GO:0006915	apoptotic process	9606
ITGAV	GO:0006915	apoptotic process	9606
NPM1	GO:0006915	apoptotic process	9606
ENO1	GO:0006915	apoptotic process	9606
CEACAM5	GO:0006915	apoptotic process	9606
PTN	GO:0006915	apoptotic process	9606
CD2	GO:0006915	apoptotic process	9606
PKHD1	GO:0006915	apoptotic process	9606
SGK3	GO:0006915	apoptotic process	9606
RHBDD1	GO:0006915	apoptotic process	9606
ANO6	GO:0006915	apoptotic process	9606
TRPV1	GO:0006915	apoptotic process	9606
MAEA	GO:0006915	apoptotic process	9606
MSX1	GO:0006915	apoptotic process	9606
GDF6	GO:0006915	apoptotic process	9606
CECR2	GO:0006915	apoptotic process	9606
SLC9A3R1	GO:0006915	apoptotic process	9606
ACTC1	GO:0006915	apoptotic process	9606
BIRC2	GO:0006915	apoptotic process	9606
PDPK1	GO:0006915	apoptotic process	9606
BIRC3	GO:0006915	apoptotic process	9606
OGG1	GO:0006915	apoptotic process	9606
FGF10	GO:0006915	apoptotic process	9606
PRKCH	GO:0006915	apoptotic process	9606
SHQ1	GO:0006915	apoptotic process	9606
HTATIP2	GO:0006915	apoptotic process	9606
CRKL	GO:0006915	apoptotic process	9606
PLEKHF1	GO:0006915	apoptotic process	9606
UBE2K	GO:0006915	apoptotic process	9606
UBE2M	GO:0006915	apoptotic process	9606
UBE2D3	GO:0006915	apoptotic process	9606
NOL3	GO:0006915	apoptotic process	9606
NBN	GO:0006915	apoptotic process	9606
PRF1	GO:0006915	apoptotic process	9606
SIRT5	GO:0006915	apoptotic process	9606
GRM4	GO:0006915	apoptotic process	9606
MEF2D	GO:0006915	apoptotic process	9606
MX1	GO:0006915	apoptotic process	9606
GLS2	GO:0006915	apoptotic process	9606
IFI27L1	GO:0006915	apoptotic process	9606
MALT1	GO:0006915	apoptotic process	9606
PRELID1	GO:0006915	apoptotic process	9606
LHX3	GO:0006915	apoptotic process	9606
HIGD1A	GO:0006915	apoptotic process	9606
NOD1	GO:0006915	apoptotic process	9606
GULP1	GO:0006915	apoptotic process	9606
HEY2	GO:0006915	apoptotic process	9606
DDRGK1	GO:0006915	apoptotic process	9606
APPL1	GO:0006915	apoptotic process	9606
CAPN2	GO:0006915	apoptotic process	9606
IL10	GO:0006915	apoptotic process	9606
MCF2	GO:0006915	apoptotic process	9606
CREB3	GO:0006915	apoptotic process	9606
CLU	GO:0006915	apoptotic process	9606
UXT	GO:0006915	apoptotic process	9606
CD5L	GO:0006915	apoptotic process	9606
NAA35	GO:0006915	apoptotic process	9606
DAPK3	GO:0006915	apoptotic process	9606
RBM25	GO:0006915	apoptotic process	9606
SLC7A11	GO:0006915	apoptotic process	9606
COMP	GO:0006915	apoptotic process	9606
NGB	GO:0006915	apoptotic process	9606
CCN2	GO:0006915	apoptotic process	9606
ADORA2A	GO:0006915	apoptotic process	9606
MCM2	GO:0006915	apoptotic process	9606
CHST11	GO:0006915	apoptotic process	9606
SRGN	GO:0006915	apoptotic process	9606
VSTM2L	GO:0006915	apoptotic process	9606
PLSCR3	GO:0006915	apoptotic process	9606
FOSL1	GO:0006915	apoptotic process	9606
TOPORS	GO:0006915	apoptotic process	9606
GZMA	GO:0006915	apoptotic process	9606
NTF3	GO:0006915	apoptotic process	9606
GRID2	GO:0006915	apoptotic process	9606
OBSCN	GO:0006915	apoptotic process	9606
E2F3	GO:0006915	apoptotic process	9606
BMP10	GO:0006915	apoptotic process	9606
CTSB	GO:0006915	apoptotic process	9606
GLRX2	GO:0006915	apoptotic process	9606
RETREG1	GO:0006915	apoptotic process	9606
YWHAQ	GO:0006915	apoptotic process	9606
LATS2	GO:0006915	apoptotic process	9606
PPT1	GO:0006915	apoptotic process	9606
C8orf17	GO:0006915	apoptotic process	9606
MRE11	GO:0006915	apoptotic process	9606
GDF9	GO:0006915	apoptotic process	9606
NTF4	GO:0006915	apoptotic process	9606
CASP1	GO:0006915	apoptotic process	9606
IL12B	GO:0006915	apoptotic process	9606
IL12A	GO:0006915	apoptotic process	9606
LIG4	GO:0006915	apoptotic process	9606
NUPR1	GO:0006915	apoptotic process	9606
FGD4	GO:0006915	apoptotic process	9606
PHLPP1	GO:0006915	apoptotic process	9606
KDM1A	GO:0006915	apoptotic process	9606
STRADB	GO:0006915	apoptotic process	9606
OPA1	GO:0006915	apoptotic process	9606
DSTYK	GO:0006915	apoptotic process	9606
ENDOG	GO:0006915	apoptotic process	9606
TNFRSF6B	GO:0006915	apoptotic process	9606
CD70	GO:0006915	apoptotic process	9606
TGFBR2	GO:0006915	apoptotic process	9606
PAX8	GO:0006915	apoptotic process	9606
UBE2O	GO:0006915	apoptotic process	9606
PRDM9	GO:0006915	apoptotic process	9606
PRDM11	GO:0006915	apoptotic process	9606
CTH	GO:0006915	apoptotic process	9606
PAK6	GO:0006915	apoptotic process	9606
PLCG1	GO:0006915	apoptotic process	9606
JADE1	GO:0006915	apoptotic process	9606
FGF21	GO:0006915	apoptotic process	9606
AVEN	GO:0006915	apoptotic process	9606
CD3E	GO:0006915	apoptotic process	9606
DIABLO	GO:0006915	apoptotic process	9606
GDF3	GO:0006915	apoptotic process	9606
BTG1	GO:0006915	apoptotic process	9606
BIRC6	GO:0006915	apoptotic process	9606
TCIM	GO:0006915	apoptotic process	9606
YARS	GO:0006915	apoptotic process	9606
BMF	GO:0006915	apoptotic process	9606
POU3F3	GO:0006915	apoptotic process	9606
PLAGL2	GO:0006915	apoptotic process	9606
SET	GO:0006915	apoptotic process	9606
FAF1	GO:0006915	apoptotic process	9606
CBL	GO:0006915	apoptotic process	9606
GZMK	GO:0006915	apoptotic process	9606
TRIM2	GO:0006915	apoptotic process	9606
ICAM1	GO:0006915	apoptotic process	9606
IRS2	GO:0006915	apoptotic process	9606
ATG5	GO:0006915	apoptotic process	9606
SLC30A10	GO:0006915	apoptotic process	9606
MAP4K4	GO:0006915	apoptotic process	9606
LANCL1	GO:0006915	apoptotic process	9606
CTSZ	GO:0006915	apoptotic process	9606
CARD9	GO:0006915	apoptotic process	9606
ANGPT4	GO:0006915	apoptotic process	9606
PIM2	GO:0006915	apoptotic process	9606
DAB2IP	GO:0006915	apoptotic process	9606
OSGIN1	GO:0006915	apoptotic process	9606
FXN	GO:0006915	apoptotic process	9606
TAF9	GO:0006915	apoptotic process	9606
MAP3K11	GO:0006915	apoptotic process	9606
LEF1	GO:0006915	apoptotic process	9606
PRAMEF13	GO:0006915	apoptotic process	9606
PRAMEF15	GO:0006915	apoptotic process	9606
PRAMEF8	GO:0006915	apoptotic process	9606
PRAMEF18	GO:0006915	apoptotic process	9606
IL17A	GO:0006915	apoptotic process	9606
BCL2L11	GO:0006915	apoptotic process	9606
FOXO3	GO:0006915	apoptotic process	9606
CTSD	GO:0006915	apoptotic process	9606
BCL2A1	GO:0006915	apoptotic process	9606
CSF1R	GO:0006915	apoptotic process	9606
FAM162A	GO:0006915	apoptotic process	9606
MAPK14	GO:0006915	apoptotic process	9606
DDB1	GO:0006915	apoptotic process	9606
SMAD6	GO:0006915	apoptotic process	9606
XRCC2	GO:0006915	apoptotic process	9606
ESR1	GO:0006915	apoptotic process	9606
CDKN2A	GO:0006915	apoptotic process	9606
ACAA2	GO:0006915	apoptotic process	9606
H1F0	GO:0006915	apoptotic process	9606
ASIC2	GO:0006915	apoptotic process	9606
PKN2	GO:0006915	apoptotic process	9606
PKN1	GO:0006915	apoptotic process	9606
TP53INP1	GO:0006915	apoptotic process	9606
EXOG	GO:0006915	apoptotic process	9606
SPRY2	GO:0006915	apoptotic process	9606
RFPL1	GO:0006915	apoptotic process	9606
KRT18	GO:0006915	apoptotic process	9606
CDC34	GO:0006915	apoptotic process	9606
ALDH1A3	GO:0006915	apoptotic process	9606
THRB	GO:0006915	apoptotic process	9606
THRA	GO:0006915	apoptotic process	9606
RARB	GO:0006915	apoptotic process	9606
MIEN1	GO:0006915	apoptotic process	9606
ELMO3	GO:0006915	apoptotic process	9606
PUF60	GO:0006915	apoptotic process	9606
USP17L15	GO:0006915	apoptotic process	9606
LGALS13	GO:0006915	apoptotic process	9606
SOD1	GO:0006915	apoptotic process	9606
RPL10	GO:0006915	apoptotic process	9606
RPL11	GO:0006915	apoptotic process	9606
EFNA1	GO:0006915	apoptotic process	9606
FABP1	GO:0006915	apoptotic process	9606
SAP30BP	GO:0006915	apoptotic process	9606
PDCD2	GO:0006915	apoptotic process	9606
TRAF3IP2	GO:0006915	apoptotic process	9606
BCAP29	GO:0006915	apoptotic process	9606
NAIP	GO:0006915	apoptotic process	9606
CASP2	GO:0006915	apoptotic process	9606
MTNR1B	GO:0006915	apoptotic process	9606
YWHAH	GO:0006915	apoptotic process	9606
BMP15	GO:0006915	apoptotic process	9606
CD160	GO:0006915	apoptotic process	9606
TGFB3	GO:0006915	apoptotic process	9606
NDUFS3	GO:0006915	apoptotic process	9606
CX3CR1	GO:0006915	apoptotic process	9606
DDX20	GO:0006915	apoptotic process	9606
SNCA	GO:0006915	apoptotic process	9606
NAA15	GO:0006915	apoptotic process	9606
DNAJA3	GO:0006915	apoptotic process	9606
MAPT	GO:0006915	apoptotic process	9606
ERN1	GO:0006915	apoptotic process	9606
IL20RA	GO:0006915	apoptotic process	9606
NAT8B	GO:0006915	apoptotic process	9606
BMP6	GO:0006915	apoptotic process	9606
BMP5	GO:0006915	apoptotic process	9606
NAT8	GO:0006915	apoptotic process	9606
CIDEB	GO:0006915	apoptotic process	9606
IL19	GO:0006915	apoptotic process	9606
NFKBID	GO:0006915	apoptotic process	9606
HK2	GO:0006915	apoptotic process	9606
NME6	GO:0006915	apoptotic process	9606
TNFSF14	GO:0006915	apoptotic process	9606
GJA1	GO:0006915	apoptotic process	9606
RBM5	GO:0006915	apoptotic process	9606
KDM2B	GO:0006915	apoptotic process	9606
VAV2	GO:0006915	apoptotic process	9606
LILRB1	GO:0006915	apoptotic process	9606
TNFSF12	GO:0006915	apoptotic process	9606
LAMTOR5	GO:0006915	apoptotic process	9606
CCR7	GO:0006915	apoptotic process	9606
SAV1	GO:0006915	apoptotic process	9606
PLK3	GO:0006915	apoptotic process	9606
MAEL	GO:0006915	apoptotic process	9606
TRIO	GO:0006915	apoptotic process	9606
XBP1	GO:0006915	apoptotic process	9606
DDX5	GO:0006915	apoptotic process	9606
USP47	GO:0006915	apoptotic process	9606
PIAS1	GO:0006915	apoptotic process	9606
ARL6IP5	GO:0006915	apoptotic process	9606
PAK3	GO:0006915	apoptotic process	9606
DNAJC5	GO:0006915	apoptotic process	9606
SENP1	GO:0006915	apoptotic process	9606
NTN1	GO:0006915	apoptotic process	9606
SHF	GO:0006915	apoptotic process	9606
SSTR3	GO:0006915	apoptotic process	9606
PIP	GO:0006915	apoptotic process	9606
GRAMD4	GO:0006915	apoptotic process	9606
ELMO2	GO:0006915	apoptotic process	9606
HIPK3	GO:0006915	apoptotic process	9606
TPX2	GO:0006915	apoptotic process	9606
SLC25A6	GO:0006915	apoptotic process	9606
SLC25A4	GO:0006915	apoptotic process	9606
PLAGL1	GO:0006915	apoptotic process	9606
TIMM50	GO:0006915	apoptotic process	9606
TXNIP	GO:0006915	apoptotic process	9606
USP17L8	GO:0006915	apoptotic process	9606
ADA	GO:0006915	apoptotic process	9606
GHITM	GO:0006915	apoptotic process	9606
CGB3	GO:0006915	apoptotic process	9606
HSPA1A	GO:0006915	apoptotic process	9606
RIPK2	GO:0006915	apoptotic process	9606
CXCR3	GO:0006915	apoptotic process	9606
STAR	GO:0006915	apoptotic process	9606
CASP4	GO:0006915	apoptotic process	9606
GAL	GO:0006915	apoptotic process	9606
MTRNR2L12	GO:0006915	apoptotic process	9606
PAWR	GO:0006915	apoptotic process	9606
SLC39A10	GO:0006915	apoptotic process	9606
M0QYV0	GO:0006915	apoptotic process	9606
PCID2	GO:0006915	apoptotic process	9606
PPP1R15A	GO:0006915	apoptotic process	9606
PTPN2	GO:0006915	apoptotic process	9606
GADD45B	GO:0006915	apoptotic process	9606
TYROBP	GO:0006915	apoptotic process	9606
TYRO3	GO:0006915	apoptotic process	9606
MEF2C	GO:0006915	apoptotic process	9606
GAS2	GO:0006915	apoptotic process	9606
ITPKB	GO:0006915	apoptotic process	9606
PIK3R1	GO:0006915	apoptotic process	9606
USP17L2	GO:0006915	apoptotic process	9606
MPV17L	GO:0006915	apoptotic process	9606
ACIN1	GO:0006915	apoptotic process	9606
ADNP	GO:0006915	apoptotic process	9606
CYP1B1	GO:0006915	apoptotic process	9606
XKR6	GO:0006915	apoptotic process	9606
XKR7	GO:0006915	apoptotic process	9606
XKR9	GO:0006915	apoptotic process	9606
IKZF3	GO:0006915	apoptotic process	9606
IFI16	GO:0006915	apoptotic process	9606
HIF1A	GO:0006915	apoptotic process	9606
PNMA3	GO:0006915	apoptotic process	9606
PDK4	GO:0006915	apoptotic process	9606
LALBA	GO:0006915	apoptotic process	9606
PTGIS	GO:0006915	apoptotic process	9606
TBX1	GO:0006915	apoptotic process	9606
TERF1	GO:0006915	apoptotic process	9606
LAMP3	GO:0006915	apoptotic process	9606
PDCL3	GO:0006915	apoptotic process	9606
NTRK2	GO:0006915	apoptotic process	9606
ATN1	GO:0006915	apoptotic process	9606
PRAMEF7	GO:0006915	apoptotic process	9606
PRAMEF6	GO:0006915	apoptotic process	9606
PPM1F	GO:0006915	apoptotic process	9606
BAK1	GO:0006915	apoptotic process	9606
HTRA2	GO:0006915	apoptotic process	9606
NME2	GO:0006915	apoptotic process	9606
AARS	GO:0006915	apoptotic process	9606
KLF4	GO:0006915	apoptotic process	9606
IAPP	GO:0006915	apoptotic process	9606
CFDP1	GO:0006915	apoptotic process	9606
SLK	GO:0006915	apoptotic process	9606
CASP8AP2	GO:0006915	apoptotic process	9606
SEMA6A	GO:0006915	apoptotic process	9606
ZNF16	GO:0006915	apoptotic process	9606
HLA-G	GO:0006915	apoptotic process	9606
CLCF1	GO:0006915	apoptotic process	9606
CEBPB	GO:0006915	apoptotic process	9606
SOX4	GO:0006915	apoptotic process	9606
CDC42	GO:0006915	apoptotic process	9606
MYBBP1A	GO:0006915	apoptotic process	9606
SELENOS	GO:0006915	apoptotic process	9606
NRBP2	GO:0006915	apoptotic process	9606
AIFM3	GO:0006915	apoptotic process	9606
H3BRQ4	GO:0006915	apoptotic process	9606
DAB2	GO:0006915	apoptotic process	9606
THBS1	GO:0006915	apoptotic process	9606
BMP4	GO:0006915	apoptotic process	9606
BMP2	GO:0006915	apoptotic process	9606
NOL3	GO:0006915	apoptotic process	9606
PLEKHG2	GO:0006915	apoptotic process	9606
RASSF2	GO:0006915	apoptotic process	9606
RET	GO:0006915	apoptotic process	9606
LYN	GO:0006915	apoptotic process	9606
SPIN2B	GO:0006915	apoptotic process	9606
TRIM35	GO:0006915	apoptotic process	9606
ZNF830	GO:0006915	apoptotic process	9606
ACTN3	GO:0006915	apoptotic process	9606
PDE1A	GO:0006915	apoptotic process	9606
SERPINE1	GO:0006915	apoptotic process	9606
PML	GO:0006915	apoptotic process	9606
CADM1	GO:0006915	apoptotic process	9606
WDR92	GO:0006915	apoptotic process	9606
GSDME	GO:0006915	apoptotic process	9606
EGR3	GO:0006915	apoptotic process	9606
MAP3K10	GO:0006915	apoptotic process	9606
EGLN3	GO:0006915	apoptotic process	9606
ARHGEF7	GO:0006915	apoptotic process	9606
IKBKE	GO:0006915	apoptotic process	9606
ARRB1	GO:0006915	apoptotic process	9606
SPOP	GO:0006915	apoptotic process	9606
DYRK3	GO:0006915	apoptotic process	9606
HSPD1	GO:0006915	apoptotic process	9606
DEDD	GO:0006915	apoptotic process	9606
LEFTY1	GO:0006915	apoptotic process	9606
NKX2-5	GO:0006915	apoptotic process	9606
TRIAP1	GO:0006915	apoptotic process	9606
HMGA2	GO:0006915	apoptotic process	9606
CSRNP2	GO:0006915	apoptotic process	9606
CALR	GO:0006915	apoptotic process	9606
ACTN4	GO:0006915	apoptotic process	9606
ALX4	GO:0006915	apoptotic process	9606
ING2	GO:0006915	apoptotic process	9606
PIK3CB	GO:0006915	apoptotic process	9606
DDX47	GO:0006915	apoptotic process	9606
BBC3	GO:0006915	apoptotic process	9606
BCL10	GO:0006915	apoptotic process	9606
ARHGAP10	GO:0006915	apoptotic process	9606
SIX4	GO:0006915	apoptotic process	9606
EGFR	GO:0006915	apoptotic process	9606
GZMH	GO:0006915	apoptotic process	9606
HOXA5	GO:0006915	apoptotic process	9606
ABL1	GO:0006915	apoptotic process	9606
P4HB	GO:0006915	apoptotic process	9606
G0S2	GO:0006915	apoptotic process	9606
AURKB	GO:0006915	apoptotic process	9606
BCL3	GO:0006915	apoptotic process	9606
AKT1S1	GO:0006915	apoptotic process	9606
GPX1	GO:0006915	apoptotic process	9606
GNB1	GO:0006915	apoptotic process	9606
FGD3	GO:0006915	apoptotic process	9606
SHARPIN	GO:0006915	apoptotic process	9606
FIS1	GO:0006915	apoptotic process	9606
PAM16	GO:0006915	apoptotic process	9606
PTRH2	GO:0006915	apoptotic process	9606
