pathway	entrezgene
REACTOME CELL CYCLE CHECKPOINTS	6249
REACTOME CELL CYCLE CHECKPOINTS	10197
REACTOME CELL CYCLE CHECKPOINTS	6117
REACTOME CELL CYCLE CHECKPOINTS	8900
REACTOME CELL CYCLE CHECKPOINTS	5983
REACTOME CELL CYCLE CHECKPOINTS	891
REACTOME CELL CYCLE CHECKPOINTS	10971
REACTOME CELL CYCLE CHECKPOINTS	55143
REACTOME CELL CYCLE CHECKPOINTS	23595
REACTOME CELL CYCLE CHECKPOINTS	4193
REACTOME CELL CYCLE CHECKPOINTS	1783
REACTOME CELL CYCLE CHECKPOINTS	3364
REACTOME CELL CYCLE CHECKPOINTS	83990
REACTOME CELL CYCLE CHECKPOINTS	5695
REACTOME CELL CYCLE CHECKPOINTS	9656
REACTOME CELL CYCLE CHECKPOINTS	5519
REACTOME CELL CYCLE CHECKPOINTS	57082
REACTOME CELL CYCLE CHECKPOINTS	79172
REACTOME CELL CYCLE CHECKPOINTS	1763
REACTOME CELL CYCLE CHECKPOINTS	580
REACTOME CELL CYCLE CHECKPOINTS	1062
REACTOME CELL CYCLE CHECKPOINTS	84643
REACTOME CELL CYCLE CHECKPOINTS	7157
REACTOME CELL CYCLE CHECKPOINTS	51529
REACTOME CELL CYCLE CHECKPOINTS	5694
REACTOME CELL CYCLE CHECKPOINTS	23421
REACTOME CELL CYCLE CHECKPOINTS	11004
REACTOME CELL CYCLE CHECKPOINTS	5686
REACTOME CELL CYCLE CHECKPOINTS	64326
REACTOME CELL CYCLE CHECKPOINTS	83540
REACTOME CELL CYCLE CHECKPOINTS	6233
REACTOME CELL CYCLE CHECKPOINTS	51143
REACTOME CELL CYCLE CHECKPOINTS	1060
REACTOME CELL CYCLE CHECKPOINTS	890
REACTOME CELL CYCLE CHECKPOINTS	255626
REACTOME CELL CYCLE CHECKPOINTS	1029
REACTOME CELL CYCLE CHECKPOINTS	472
REACTOME CELL CYCLE CHECKPOINTS	3619
REACTOME CELL CYCLE CHECKPOINTS	1111
REACTOME CELL CYCLE CHECKPOINTS	79980
REACTOME CELL CYCLE CHECKPOINTS	7316
REACTOME CELL CYCLE CHECKPOINTS	144715
REACTOME CELL CYCLE CHECKPOINTS	79682
REACTOME CELL CYCLE CHECKPOINTS	57405
REACTOME CELL CYCLE CHECKPOINTS	5884
REACTOME CELL CYCLE CHECKPOINTS	64946
REACTOME CELL CYCLE CHECKPOINTS	64682
REACTOME CELL CYCLE CHECKPOINTS	5903
REACTOME CELL CYCLE CHECKPOINTS	25909
REACTOME CELL CYCLE CHECKPOINTS	5529
REACTOME CELL CYCLE CHECKPOINTS	9184
REACTOME CELL CYCLE CHECKPOINTS	143471
REACTOME CELL CYCLE CHECKPOINTS	220134
REACTOME CELL CYCLE CHECKPOINTS	701
REACTOME CELL CYCLE CHECKPOINTS	6396
REACTOME CELL CYCLE CHECKPOINTS	9133
REACTOME CELL CYCLE CHECKPOINTS	9577
REACTOME CELL CYCLE CHECKPOINTS	3017
REACTOME CELL CYCLE CHECKPOINTS	995
REACTOME CELL CYCLE CHECKPOINTS	8365
REACTOME CELL CYCLE CHECKPOINTS	1780
REACTOME CELL CYCLE CHECKPOINTS	5710
REACTOME CELL CYCLE CHECKPOINTS	5692
REACTOME CELL CYCLE CHECKPOINTS	57551
REACTOME CELL CYCLE CHECKPOINTS	11243
REACTOME CELL CYCLE CHECKPOINTS	5701
REACTOME CELL CYCLE CHECKPOINTS	25946
REACTOME CELL CYCLE CHECKPOINTS	147841
REACTOME CELL CYCLE CHECKPOINTS	84142
REACTOME CELL CYCLE CHECKPOINTS	151246
REACTOME CELL CYCLE CHECKPOINTS	23122
REACTOME CELL CYCLE CHECKPOINTS	9861
REACTOME CELL CYCLE CHECKPOINTS	11073
REACTOME CELL CYCLE CHECKPOINTS	5984
REACTOME CELL CYCLE CHECKPOINTS	165918
REACTOME CELL CYCLE CHECKPOINTS	993
REACTOME CELL CYCLE CHECKPOINTS	84126
REACTOME CELL CYCLE CHECKPOINTS	4085
REACTOME CELL CYCLE CHECKPOINTS	10393
REACTOME CELL CYCLE CHECKPOINTS	5001
REACTOME CELL CYCLE CHECKPOINTS	7534
REACTOME CELL CYCLE CHECKPOINTS	7486
REACTOME CELL CYCLE CHECKPOINTS	5702
REACTOME CELL CYCLE CHECKPOINTS	119504
REACTOME CELL CYCLE CHECKPOINTS	55839
REACTOME CELL CYCLE CHECKPOINTS	7465
REACTOME CELL CYCLE CHECKPOINTS	4176
REACTOME CELL CYCLE CHECKPOINTS	81565
REACTOME CELL CYCLE CHECKPOINTS	5347
REACTOME CELL CYCLE CHECKPOINTS	7529
REACTOME CELL CYCLE CHECKPOINTS	79003
REACTOME CELL CYCLE CHECKPOINTS	8290
REACTOME CELL CYCLE CHECKPOINTS	7336
REACTOME CELL CYCLE CHECKPOINTS	699
REACTOME CELL CYCLE CHECKPOINTS	7532
REACTOME CELL CYCLE CHECKPOINTS	7324
REACTOME CELL CYCLE CHECKPOINTS	983
REACTOME CELL CYCLE CHECKPOINTS	7314
REACTOME CELL CYCLE CHECKPOINTS	83695
REACTOME CELL CYCLE CHECKPOINTS	5883
REACTOME CELL CYCLE CHECKPOINTS	10524
REACTOME CELL CYCLE CHECKPOINTS	5707
REACTOME CELL CYCLE CHECKPOINTS	9156
REACTOME CELL CYCLE CHECKPOINTS	55055
REACTOME CELL CYCLE CHECKPOINTS	545
REACTOME CELL CYCLE CHECKPOINTS	11065
REACTOME CELL CYCLE CHECKPOINTS	5708
REACTOME CELL CYCLE CHECKPOINTS	9793
REACTOME CELL CYCLE CHECKPOINTS	378708
REACTOME CELL CYCLE CHECKPOINTS	9134
REACTOME CELL CYCLE CHECKPOINTS	116028
REACTOME CELL CYCLE CHECKPOINTS	2810
REACTOME CELL CYCLE CHECKPOINTS	29882
REACTOME CELL CYCLE CHECKPOINTS	246184
REACTOME CELL CYCLE CHECKPOINTS	7156
REACTOME CELL CYCLE CHECKPOINTS	7334
REACTOME CELL CYCLE CHECKPOINTS	6232
REACTOME CELL CYCLE CHECKPOINTS	80010
REACTOME CELL CYCLE CHECKPOINTS	9212
REACTOME CELL CYCLE CHECKPOINTS	55920
REACTOME CELL CYCLE CHECKPOINTS	8347
REACTOME CELL CYCLE CHECKPOINTS	348235
REACTOME CELL CYCLE CHECKPOINTS	11200
REACTOME CELL CYCLE CHECKPOINTS	9735
REACTOME CELL CYCLE CHECKPOINTS	8349
REACTOME CELL CYCLE CHECKPOINTS	8340
REACTOME CELL CYCLE CHECKPOINTS	79184
REACTOME CELL CYCLE CHECKPOINTS	5719
REACTOME CELL CYCLE CHECKPOINTS	5501
REACTOME CELL CYCLE CHECKPOINTS	54821
REACTOME CELL CYCLE CHECKPOINTS	401541
REACTOME CELL CYCLE CHECKPOINTS	3014
REACTOME CELL CYCLE CHECKPOINTS	51434
REACTOME CELL CYCLE CHECKPOINTS	128312
REACTOME CELL CYCLE CHECKPOINTS	8364
REACTOME CELL CYCLE CHECKPOINTS	1778
REACTOME CELL CYCLE CHECKPOINTS	5718
REACTOME CELL CYCLE CHECKPOINTS	8363
REACTOME CELL CYCLE CHECKPOINTS	641
REACTOME CELL CYCLE CHECKPOINTS	121504
REACTOME CELL CYCLE CHECKPOINTS	85236
REACTOME CELL CYCLE CHECKPOINTS	4194
REACTOME CELL CYCLE CHECKPOINTS	5696
REACTOME CELL CYCLE CHECKPOINTS	5699
REACTOME CELL CYCLE CHECKPOINTS	7311
REACTOME CELL CYCLE CHECKPOINTS	122706
REACTOME CELL CYCLE CHECKPOINTS	8341
REACTOME CELL CYCLE CHECKPOINTS	54145
REACTOME CELL CYCLE CHECKPOINTS	5698
REACTOME CELL CYCLE CHECKPOINTS	140735
REACTOME CELL CYCLE CHECKPOINTS	554313
REACTOME CELL CYCLE CHECKPOINTS	8370
REACTOME CELL CYCLE CHECKPOINTS	8362
REACTOME CELL CYCLE CHECKPOINTS	8342
REACTOME CELL CYCLE CHECKPOINTS	8339
REACTOME CELL CYCLE CHECKPOINTS	8344
REACTOME CELL CYCLE CHECKPOINTS	8361
REACTOME CELL CYCLE CHECKPOINTS	8348
REACTOME CELL CYCLE CHECKPOINTS	8368
REACTOME CELL CYCLE CHECKPOINTS	8345
REACTOME CELL CYCLE CHECKPOINTS	5691
REACTOME CELL CYCLE CHECKPOINTS	8294
REACTOME CELL CYCLE CHECKPOINTS	3018
REACTOME CELL CYCLE CHECKPOINTS	8367
REACTOME CELL CYCLE CHECKPOINTS	8360
REACTOME CELL CYCLE CHECKPOINTS	8343
REACTOME CELL CYCLE CHECKPOINTS	8346
REACTOME CELL CYCLE CHECKPOINTS	8359
REACTOME CELL CYCLE CHECKPOINTS	8366
REACTOME MITOTIC G1 G1 S PHASES	10926
REACTOME MITOTIC G1 G1 S PHASES	1870
REACTOME MITOTIC G1 G1 S PHASES	5689
REACTOME MITOTIC G1 G1 S PHASES	5704
REACTOME MITOTIC G1 G1 S PHASES	23649
REACTOME MITOTIC G1 G1 S PHASES	4331
REACTOME MITOTIC G1 G1 S PHASES	5685
REACTOME MITOTIC G1 G1 S PHASES	8454
REACTOME MITOTIC G1 G1 S PHASES	55388
REACTOME MITOTIC G1 G1 S PHASES	4171
REACTOME MITOTIC G1 G1 S PHASES	4175
REACTOME MITOTIC G1 G1 S PHASES	5933
REACTOME MITOTIC G1 G1 S PHASES	4998
REACTOME MITOTIC G1 G1 S PHASES	5705
REACTOME MITOTIC G1 G1 S PHASES	23594
REACTOME MITOTIC G1 G1 S PHASES	5720
REACTOME MITOTIC G1 G1 S PHASES	8318
REACTOME MITOTIC G1 G1 S PHASES	990
REACTOME MITOTIC G1 G1 S PHASES	5711
REACTOME MITOTIC G1 G1 S PHASES	3717
REACTOME MITOTIC G1 G1 S PHASES	25
REACTOME MITOTIC G1 G1 S PHASES	8317
REACTOME MITOTIC G1 G1 S PHASES	5714
REACTOME MITOTIC G1 G1 S PHASES	4174
REACTOME MITOTIC G1 G1 S PHASES	5427
REACTOME MITOTIC G1 G1 S PHASES	5706
REACTOME MITOTIC G1 G1 S PHASES	5684
REACTOME MITOTIC G1 G1 S PHASES	5700
REACTOME MITOTIC G1 G1 S PHASES	5693
REACTOME MITOTIC G1 G1 S PHASES	5687
REACTOME MITOTIC G1 G1 S PHASES	5721
REACTOME MITOTIC G1 G1 S PHASES	4605
REACTOME MITOTIC G1 G1 S PHASES	5688
REACTOME MITOTIC G1 G1 S PHASES	5753
REACTOME MITOTIC G1 G1 S PHASES	1869
REACTOME MITOTIC G1 G1 S PHASES	5716
REACTOME MITOTIC G1 G1 S PHASES	5422
REACTOME MITOTIC G1 G1 S PHASES	5713
REACTOME MITOTIC G1 G1 S PHASES	5934
REACTOME MITOTIC G1 G1 S PHASES	5516
REACTOME MITOTIC G1 G1 S PHASES	4173
REACTOME MITOTIC G1 G1 S PHASES	898
REACTOME MITOTIC G1 G1 S PHASES	208
REACTOME MITOTIC G1 G1 S PHASES	5518
REACTOME MITOTIC G1 G1 S PHASES	1021
REACTOME MITOTIC G1 G1 S PHASES	6119
REACTOME MITOTIC G1 G1 S PHASES	5683
REACTOME MITOTIC G1 G1 S PHASES	5709
REACTOME MITOTIC G1 G1 S PHASES	5717
REACTOME MITOTIC G1 G1 S PHASES	595
REACTOME MITOTIC G1 G1 S PHASES	5715
REACTOME MITOTIC G1 G1 S PHASES	1027
REACTOME MITOTIC G1 G1 S PHASES	26271
REACTOME MITOTIC G1 G1 S PHASES	4172
REACTOME MITOTIC G1 G1 S PHASES	1871
REACTOME MITOTIC G1 G1 S PHASES	51053
REACTOME MITOTIC G1 G1 S PHASES	896
REACTOME MITOTIC G1 G1 S PHASES	6500
REACTOME MITOTIC G1 G1 S PHASES	5515
REACTOME MITOTIC G1 G1 S PHASES	7029
REACTOME MITOTIC G1 G1 S PHASES	10213
REACTOME MITOTIC G1 G1 S PHASES	56655
REACTOME MITOTIC G1 G1 S PHASES	4999
REACTOME MITOTIC G1 G1 S PHASES	5000
REACTOME MITOTIC G1 G1 S PHASES	3065
REACTOME MITOTIC G1 G1 S PHASES	10000
REACTOME MITOTIC G1 G1 S PHASES	6118
REACTOME MITOTIC G1 G1 S PHASES	894
REACTOME MITOTIC G1 G1 S PHASES	1031
REACTOME MITOTIC G1 G1 S PHASES	1017
REACTOME MITOTIC G1 G1 S PHASES	1026
REACTOME MITOTIC G1 G1 S PHASES	9491
REACTOME MITOTIC G1 G1 S PHASES	84515
REACTOME MITOTIC G1 G1 S PHASES	4149
REACTOME MITOTIC G1 G1 S PHASES	5690
REACTOME MITOTIC G1 G1 S PHASES	7979
REACTOME MITOTIC G1 G1 S PHASES	5682
REACTOME MITOTIC G1 G1 S PHASES	1032
REACTOME MITOTIC G1 G1 S PHASES	1028
REACTOME MITOTIC G1 G1 S PHASES	10197
REACTOME MITOTIC G1 G1 S PHASES	7153
REACTOME MITOTIC G1 G1 S PHASES	6117
REACTOME MITOTIC G1 G1 S PHASES	5111
REACTOME MITOTIC G1 G1 S PHASES	8900
REACTOME MITOTIC G1 G1 S PHASES	1875
REACTOME MITOTIC G1 G1 S PHASES	891
REACTOME MITOTIC G1 G1 S PHASES	1022
REACTOME MITOTIC G1 G1 S PHASES	902
REACTOME MITOTIC G1 G1 S PHASES	91768
REACTOME MITOTIC G1 G1 S PHASES	23595
REACTOME MITOTIC G1 G1 S PHASES	1019
REACTOME MITOTIC G1 G1 S PHASES	5695
REACTOME MITOTIC G1 G1 S PHASES	4609
REACTOME MITOTIC G1 G1 S PHASES	5519
REACTOME MITOTIC G1 G1 S PHASES	5925
REACTOME MITOTIC G1 G1 S PHASES	207
REACTOME MITOTIC G1 G1 S PHASES	5694
REACTOME MITOTIC G1 G1 S PHASES	5686
REACTOME MITOTIC G1 G1 S PHASES	6233
REACTOME MITOTIC G1 G1 S PHASES	890
REACTOME MITOTIC G1 G1 S PHASES	6502
REACTOME MITOTIC G1 G1 S PHASES	5558
REACTOME MITOTIC G1 G1 S PHASES	1030
REACTOME MITOTIC G1 G1 S PHASES	1029
REACTOME MITOTIC G1 G1 S PHASES	54107
REACTOME MITOTIC G1 G1 S PHASES	7316
REACTOME MITOTIC G1 G1 S PHASES	1859
REACTOME MITOTIC G1 G1 S PHASES	5710
REACTOME MITOTIC G1 G1 S PHASES	5692
REACTOME MITOTIC G1 G1 S PHASES	5701
REACTOME MITOTIC G1 G1 S PHASES	5928
REACTOME MITOTIC G1 G1 S PHASES	9861
REACTOME MITOTIC G1 G1 S PHASES	993
REACTOME MITOTIC G1 G1 S PHASES	5001
REACTOME MITOTIC G1 G1 S PHASES	5702
REACTOME MITOTIC G1 G1 S PHASES	7465
REACTOME MITOTIC G1 G1 S PHASES	4176
REACTOME MITOTIC G1 G1 S PHASES	28227
REACTOME MITOTIC G1 G1 S PHASES	81620
REACTOME MITOTIC G1 G1 S PHASES	7083
REACTOME MITOTIC G1 G1 S PHASES	1876
REACTOME MITOTIC G1 G1 S PHASES	983
REACTOME MITOTIC G1 G1 S PHASES	7314
REACTOME MITOTIC G1 G1 S PHASES	6241
REACTOME MITOTIC G1 G1 S PHASES	1163
REACTOME MITOTIC G1 G1 S PHASES	5707
REACTOME MITOTIC G1 G1 S PHASES	5708
REACTOME MITOTIC G1 G1 S PHASES	9134
REACTOME MITOTIC G1 G1 S PHASES	7298
REACTOME MITOTIC G1 G1 S PHASES	5426
REACTOME MITOTIC G1 G1 S PHASES	286826
REACTOME MITOTIC G1 G1 S PHASES	5719
REACTOME MITOTIC G1 G1 S PHASES	132660
REACTOME MITOTIC G1 G1 S PHASES	6714
REACTOME MITOTIC G1 G1 S PHASES	5718
REACTOME MITOTIC G1 G1 S PHASES	5557
REACTOME MITOTIC G1 G1 S PHASES	7027
REACTOME MITOTIC G1 G1 S PHASES	29935
REACTOME MITOTIC G1 G1 S PHASES	5696
REACTOME MITOTIC G1 G1 S PHASES	5699
REACTOME MITOTIC G1 G1 S PHASES	1874
REACTOME MITOTIC G1 G1 S PHASES	91750
REACTOME MITOTIC G1 G1 S PHASES	5520
REACTOME MITOTIC G1 G1 S PHASES	7311
REACTOME MITOTIC G1 G1 S PHASES	1719
REACTOME MITOTIC G1 G1 S PHASES	5698
REACTOME MITOTIC G1 G1 S PHASES	4067
REACTOME MITOTIC G1 G1 S PHASES	55957
REACTOME MITOTIC G1 G1 S PHASES	5691
REACTOME MITOTIC G2 G2 M PHASES	5577
REACTOME MITOTIC G2 G2 M PHASES	5048
REACTOME MITOTIC G2 G2 M PHASES	5689
REACTOME MITOTIC G2 G2 M PHASES	728642
REACTOME MITOTIC G2 G2 M PHASES	5704
REACTOME MITOTIC G2 G2 M PHASES	4331
REACTOME MITOTIC G2 G2 M PHASES	27175
REACTOME MITOTIC G2 G2 M PHASES	5685
REACTOME MITOTIC G2 G2 M PHASES	8481
REACTOME MITOTIC G2 G2 M PHASES	10806
REACTOME MITOTIC G2 G2 M PHASES	8454
REACTOME MITOTIC G2 G2 M PHASES	4659
REACTOME MITOTIC G2 G2 M PHASES	23198
REACTOME MITOTIC G2 G2 M PHASES	5566
REACTOME MITOTIC G2 G2 M PHASES	3161
REACTOME MITOTIC G2 G2 M PHASES	23291
REACTOME MITOTIC G2 G2 M PHASES	54820
REACTOME MITOTIC G2 G2 M PHASES	23332
REACTOME MITOTIC G2 G2 M PHASES	51512
REACTOME MITOTIC G2 G2 M PHASES	113457
REACTOME MITOTIC G2 G2 M PHASES	4660
REACTOME MITOTIC G2 G2 M PHASES	1781
REACTOME MITOTIC G2 G2 M PHASES	5108
REACTOME MITOTIC G2 G2 M PHASES	3320
REACTOME MITOTIC G2 G2 M PHASES	7514
REACTOME MITOTIC G2 G2 M PHASES	5705
REACTOME MITOTIC G2 G2 M PHASES	6790
REACTOME MITOTIC G2 G2 M PHASES	22974
REACTOME MITOTIC G2 G2 M PHASES	8655
REACTOME MITOTIC G2 G2 M PHASES	5720
REACTOME MITOTIC G2 G2 M PHASES	54930
REACTOME MITOTIC G2 G2 M PHASES	5711
REACTOME MITOTIC G2 G2 M PHASES	3326
REACTOME MITOTIC G2 G2 M PHASES	5714
REACTOME MITOTIC G2 G2 M PHASES	9978
REACTOME MITOTIC G2 G2 M PHASES	2033
REACTOME MITOTIC G2 G2 M PHASES	5706
REACTOME MITOTIC G2 G2 M PHASES	5684
REACTOME MITOTIC G2 G2 M PHASES	5700
REACTOME MITOTIC G2 G2 M PHASES	5693
REACTOME MITOTIC G2 G2 M PHASES	5687
REACTOME MITOTIC G2 G2 M PHASES	5721
REACTOME MITOTIC G2 G2 M PHASES	22981
REACTOME MITOTIC G2 G2 M PHASES	4605
REACTOME MITOTIC G2 G2 M PHASES	81027
REACTOME MITOTIC G2 G2 M PHASES	5688
REACTOME MITOTIC G2 G2 M PHASES	994
REACTOME MITOTIC G2 G2 M PHASES	22919
REACTOME MITOTIC G2 G2 M PHASES	1869
REACTOME MITOTIC G2 G2 M PHASES	79959
REACTOME MITOTIC G2 G2 M PHASES	55125
REACTOME MITOTIC G2 G2 M PHASES	5716
REACTOME MITOTIC G2 G2 M PHASES	5713
REACTOME MITOTIC G2 G2 M PHASES	9738
REACTOME MITOTIC G2 G2 M PHASES	22995
REACTOME MITOTIC G2 G2 M PHASES	5516
REACTOME MITOTIC G2 G2 M PHASES	10382
REACTOME MITOTIC G2 G2 M PHASES	5518
REACTOME MITOTIC G2 G2 M PHASES	95681
REACTOME MITOTIC G2 G2 M PHASES	5683
REACTOME MITOTIC G2 G2 M PHASES	5709
REACTOME MITOTIC G2 G2 M PHASES	5717
REACTOME MITOTIC G2 G2 M PHASES	7531
REACTOME MITOTIC G2 G2 M PHASES	22897
REACTOME MITOTIC G2 G2 M PHASES	5715
REACTOME MITOTIC G2 G2 M PHASES	2305
REACTOME MITOTIC G2 G2 M PHASES	1871
REACTOME MITOTIC G2 G2 M PHASES	55722
REACTOME MITOTIC G2 G2 M PHASES	6500
REACTOME MITOTIC G2 G2 M PHASES	5515
REACTOME MITOTIC G2 G2 M PHASES	80321
REACTOME MITOTIC G2 G2 M PHASES	10213
REACTOME MITOTIC G2 G2 M PHASES	7840
REACTOME MITOTIC G2 G2 M PHASES	4751
REACTOME MITOTIC G2 G2 M PHASES	1063
REACTOME MITOTIC G2 G2 M PHASES	11064
REACTOME MITOTIC G2 G2 M PHASES	10133
REACTOME MITOTIC G2 G2 M PHASES	1017
REACTOME MITOTIC G2 G2 M PHASES	10376
REACTOME MITOTIC G2 G2 M PHASES	1026
REACTOME MITOTIC G2 G2 M PHASES	9491
REACTOME MITOTIC G2 G2 M PHASES	11190
REACTOME MITOTIC G2 G2 M PHASES	5690
REACTOME MITOTIC G2 G2 M PHASES	10426
REACTOME MITOTIC G2 G2 M PHASES	9088
REACTOME MITOTIC G2 G2 M PHASES	7277
REACTOME MITOTIC G2 G2 M PHASES	10142
REACTOME MITOTIC G2 G2 M PHASES	7979
REACTOME MITOTIC G2 G2 M PHASES	85378
REACTOME MITOTIC G2 G2 M PHASES	5682
REACTOME MITOTIC G2 G2 M PHASES	84962
REACTOME MITOTIC G2 G2 M PHASES	10844
REACTOME MITOTIC G2 G2 M PHASES	93323
REACTOME MITOTIC G2 G2 M PHASES	7283
REACTOME MITOTIC G2 G2 M PHASES	10197
REACTOME MITOTIC G2 G2 M PHASES	8900
REACTOME MITOTIC G2 G2 M PHASES	891
REACTOME MITOTIC G2 G2 M PHASES	1022
REACTOME MITOTIC G2 G2 M PHASES	902
REACTOME MITOTIC G2 G2 M PHASES	79866
REACTOME MITOTIC G2 G2 M PHASES	4957
REACTOME MITOTIC G2 G2 M PHASES	55755
REACTOME MITOTIC G2 G2 M PHASES	5695
REACTOME MITOTIC G2 G2 M PHASES	11258
REACTOME MITOTIC G2 G2 M PHASES	7280
REACTOME MITOTIC G2 G2 M PHASES	347733
REACTOME MITOTIC G2 G2 M PHASES	5519
REACTOME MITOTIC G2 G2 M PHASES	55142
REACTOME MITOTIC G2 G2 M PHASES	27229
REACTOME MITOTIC G2 G2 M PHASES	10121
REACTOME MITOTIC G2 G2 M PHASES	22822
REACTOME MITOTIC G2 G2 M PHASES	121441
REACTOME MITOTIC G2 G2 M PHASES	7157
REACTOME MITOTIC G2 G2 M PHASES	1453
REACTOME MITOTIC G2 G2 M PHASES	22994
REACTOME MITOTIC G2 G2 M PHASES	5694
REACTOME MITOTIC G2 G2 M PHASES	10733
REACTOME MITOTIC G2 G2 M PHASES	5686
REACTOME MITOTIC G2 G2 M PHASES	29922
REACTOME MITOTIC G2 G2 M PHASES	6233
REACTOME MITOTIC G2 G2 M PHASES	890
REACTOME MITOTIC G2 G2 M PHASES	1069
REACTOME MITOTIC G2 G2 M PHASES	54801
REACTOME MITOTIC G2 G2 M PHASES	84131
REACTOME MITOTIC G2 G2 M PHASES	7316
REACTOME MITOTIC G2 G2 M PHASES	55835
REACTOME MITOTIC G2 G2 M PHASES	80097
REACTOME MITOTIC G2 G2 M PHASES	112714
REACTOME MITOTIC G2 G2 M PHASES	115106
REACTOME MITOTIC G2 G2 M PHASES	143471
REACTOME MITOTIC G2 G2 M PHASES	80028
REACTOME MITOTIC G2 G2 M PHASES	9133
REACTOME MITOTIC G2 G2 M PHASES	995
REACTOME MITOTIC G2 G2 M PHASES	5710
REACTOME MITOTIC G2 G2 M PHASES	5692
REACTOME MITOTIC G2 G2 M PHASES	5116
REACTOME MITOTIC G2 G2 M PHASES	5701
REACTOME MITOTIC G2 G2 M PHASES	5928
REACTOME MITOTIC G2 G2 M PHASES	9861
REACTOME MITOTIC G2 G2 M PHASES	993
REACTOME MITOTIC G2 G2 M PHASES	5702
REACTOME MITOTIC G2 G2 M PHASES	9702
REACTOME MITOTIC G2 G2 M PHASES	8945
REACTOME MITOTIC G2 G2 M PHASES	7465
REACTOME MITOTIC G2 G2 M PHASES	5347
REACTOME MITOTIC G2 G2 M PHASES	28227
REACTOME MITOTIC G2 G2 M PHASES	4218
REACTOME MITOTIC G2 G2 M PHASES	7846
REACTOME MITOTIC G2 G2 M PHASES	84790
REACTOME MITOTIC G2 G2 M PHASES	7532
REACTOME MITOTIC G2 G2 M PHASES	983
REACTOME MITOTIC G2 G2 M PHASES	7314
REACTOME MITOTIC G2 G2 M PHASES	653784
REACTOME MITOTIC G2 G2 M PHASES	5707
REACTOME MITOTIC G2 G2 M PHASES	9662
REACTOME MITOTIC G2 G2 M PHASES	5708
REACTOME MITOTIC G2 G2 M PHASES	10540
REACTOME MITOTIC G2 G2 M PHASES	9793
REACTOME MITOTIC G2 G2 M PHASES	84617
REACTOME MITOTIC G2 G2 M PHASES	8636
REACTOME MITOTIC G2 G2 M PHASES	79861
REACTOME MITOTIC G2 G2 M PHASES	80254
REACTOME MITOTIC G2 G2 M PHASES	203068
REACTOME MITOTIC G2 G2 M PHASES	23194
REACTOME MITOTIC G2 G2 M PHASES	51807
REACTOME MITOTIC G2 G2 M PHASES	286826
REACTOME MITOTIC G2 G2 M PHASES	5719
REACTOME MITOTIC G2 G2 M PHASES	10383
REACTOME MITOTIC G2 G2 M PHASES	132660
REACTOME MITOTIC G2 G2 M PHASES	1778
REACTOME MITOTIC G2 G2 M PHASES	5718
REACTOME MITOTIC G2 G2 M PHASES	7278
REACTOME MITOTIC G2 G2 M PHASES	9814
REACTOME MITOTIC G2 G2 M PHASES	80184
REACTOME MITOTIC G2 G2 M PHASES	5696
REACTOME MITOTIC G2 G2 M PHASES	63943
REACTOME MITOTIC G2 G2 M PHASES	1639
REACTOME MITOTIC G2 G2 M PHASES	440145
REACTOME MITOTIC G2 G2 M PHASES	5699
REACTOME MITOTIC G2 G2 M PHASES	51451
REACTOME MITOTIC G2 G2 M PHASES	91750
REACTOME MITOTIC G2 G2 M PHASES	11116
REACTOME MITOTIC G2 G2 M PHASES	55559
REACTOME MITOTIC G2 G2 M PHASES	5500
REACTOME MITOTIC G2 G2 M PHASES	1454
REACTOME MITOTIC G2 G2 M PHASES	79441
REACTOME MITOTIC G2 G2 M PHASES	51400
REACTOME MITOTIC G2 G2 M PHASES	5520
REACTOME MITOTIC G2 G2 M PHASES	7311
REACTOME MITOTIC G2 G2 M PHASES	122706
REACTOME MITOTIC G2 G2 M PHASES	5698
REACTOME MITOTIC G2 G2 M PHASES	80086
REACTOME MITOTIC G2 G2 M PHASES	984
REACTOME MITOTIC G2 G2 M PHASES	23354
REACTOME MITOTIC G2 G2 M PHASES	10381
REACTOME MITOTIC G2 G2 M PHASES	347688
REACTOME MITOTIC G2 G2 M PHASES	55957
REACTOME MITOTIC G2 G2 M PHASES	114791
REACTOME MITOTIC G2 G2 M PHASES	5691
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	10926
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	5982
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	55388
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	4171
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	4175
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	4998
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	23594
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	63967
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	8318
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	990
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	8317
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	4174
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	4173
REACTOME ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS	6119
