SYMBOL	GO.TERM	entrezgene_id
KLLN	GO:0006915	100144748
KMT2A	GO:0006915	4297
KNG1	GO:0006915	3827
KPNA1	GO:0006915	3836
KPNB1	GO:0006915	3837
KRAS	GO:0006915	3845
KREMEN1	GO:0006915	83999
KRIT1	GO:0006915	889
KRT18	GO:0006915	3875
KRT20	GO:0006915	54474
KRT8	GO:0006915	3856
LACRT	GO:0006915	90070
LALBA	GO:0006915	3906
LAMP1	GO:0006915	3916
LAMP3	GO:0006915	27074
LAMTOR5	GO:0006915	10542
LANCL1	GO:0006915	10314
LATS1	GO:0006915	9113
LATS2	GO:0006915	26524
LCK	GO:0006915	3932
LCMT1	GO:0006915	51451
LCN2	GO:0006915	3934
LDHA	GO:0006915	3939
LEF1	GO:0006915	51176
LEFTY1	GO:0006915	10637
LEFTY2	GO:0006915	7044
LEP	GO:0006915	3952
LGALS1	GO:0006915	3956
LGALS12	GO:0006915	85329
LGALS13	GO:0006915	29124
LGALS14	GO:0006915	56891
LGALS16	GO:0006915	148003
LGALS3	GO:0006915	3958
LGALS7	GO:0006915	653499
LGALS7	GO:0006915	3963
LGALS9	GO:0006915	3965
LGMN	GO:0006915	5641
LHX3	GO:0006915	8022
LHX4	GO:0006915	89884
LIG4	GO:0006915	3981
LILRB1	GO:0006915	10859
LIMS2	GO:0006915	55679
LMBR1L	GO:0006915	55716
LMNA	GO:0006915	4000
LOX	GO:0006915	4015
LPAR1	GO:0006915	1902
LRP1	GO:0006915	4035
LRP2	GO:0006915	4036
LRP6	GO:0006915	4040
LRP8	GO:0006915	7804
LRRK2	GO:0006915	120892
LTA	GO:0006915	4049
LTBR	GO:0006915	4055
LTF	GO:0006915	4057
LTK	GO:0006915	4058
LY96	GO:0006915	23643
LYN	GO:0006915	4067
MAD2L1	GO:0006915	4085
MADD	GO:0006915	8567
MAEA	GO:0006915	10296
MAEL	GO:0006915	84944
MAG	GO:0006915	4099
MAGEA3	GO:0006915	4102
MAGED1	GO:0006915	9500
MAGEH1	GO:0006915	28986
MAGI3	GO:0006915	260425
MAL	GO:0006915	4118
MALT1	GO:0006915	10892
MAP1S	GO:0006915	55201
MAP2K4	GO:0006915	6416
MAP2K5	GO:0006915	5607
MAP2K6	GO:0006915	5608
MAP2K7	GO:0006915	5609
MAP3K10	GO:0006915	4294
MAP3K11	GO:0006915	4296
MAP3K12	GO:0006915	7786
MAP3K20	GO:0006915	51776
MAP3K5	GO:0006915	4217
MAP3K7	GO:0006915	6885
MAP3K9	GO:0006915	4293
MAP4K4	GO:0006915	9448
MAPK1	GO:0006915	5594
MAPK14	GO:0006915	1432
MAPK3	GO:0006915	5595
MAPK7	GO:0006915	5598
MAPK8	GO:0006915	5599
MAPK8IP1	GO:0006915	9479
MAPK8IP2	GO:0006915	23542
MAPK9	GO:0006915	5601
MAPT	GO:0006915	4137
MAX	GO:0006915	4149
MAZ	GO:0006915	4150
MCF2	GO:0006915	4168
MCF2L	GO:0006915	23263
MCL1	GO:0006915	4170
MCM2	GO:0006915	4171
MDK	GO:0006915	4192
MDM2	GO:0006915	4193
MDM4	GO:0006915	4194
MECOM	GO:0006915	2122
MECP2	GO:0006915	4204
MED1	GO:0006915	5469
MEF2A	GO:0006915	4205
MEF2C	GO:0006915	4208
MEF2D	GO:0006915	4209
MEGF10	GO:0006915	84466
MEIS3	GO:0006915	56917
MELK	GO:0006915	9833
MERTK	GO:0006915	10461
METTL21C	GO:0006915	196541
MFF	GO:0006915	56947
MFN2	GO:0006915	9927
MFSD10	GO:0006915	10227
MGMT	GO:0006915	4255
MICAL1	GO:0006915	64780
MIEN1	GO:0006915	84299
MIF	GO:0006915	4282
MINDY3	GO:0006915	80013
MKNK2	GO:0006915	2872
MLH1	GO:0006915	4292
MLLT11	GO:0006915	10962
MMP9	GO:0006915	4318
MNAT1	GO:0006915	4331
MNDA	GO:0006915	4332
MNT	GO:0006915	4335
MOAP1	GO:0006915	64112
MPO	GO:0006915	4353
MPV17L	GO:0006915	255027
MRE11	GO:0006915	4361
MRPL41	GO:0006915	64975
MRPS30	GO:0006915	10884
MSH2	GO:0006915	4436
MSH6	GO:0006915	2956
MSTN	GO:0006915	2660
MSX1	GO:0006915	4487
MSX2	GO:0006915	4488
MT-RNR2	GO:0006915	NA
MT1F	GO:0006915	4494
MT3	GO:0006915	4504
MTCH1	GO:0006915	23787
MTCH2	GO:0006915	23788
MTDH	GO:0006915	92140
MTFP1	GO:0006915	51537
MTNR1B	GO:0006915	4544
MTOR	GO:0006915	2475
MTRNR2L1	GO:0006915	100462977
MTRNR2L10	GO:0006915	100463488
MTRNR2L11	GO:0006915	NA
MTRNR2L12	GO:0006915	100462981
MTRNR2L13	GO:0006915	NA
MTRNR2L2	GO:0006915	NA
MTRNR2L3	GO:0006915	100462983
MTRNR2L4	GO:0006915	100463285
MTRNR2L5	GO:0006915	100463289
MTRNR2L6	GO:0006915	100463482
MTRNR2L7	GO:0006915	100288485
MTRNR2L8	GO:0006915	100463486
MTRNR2L9	GO:0006915	NA
MUC1	GO:0006915	4582
MUL1	GO:0006915	79594
MX1	GO:0006915	4599
MYB	GO:0006915	4602
MYBBP1A	GO:0006915	10514
MYBL2	GO:0006915	4605
MYC	GO:0006915	4609
MYCNOS	GO:0006915	NA
MYD88	GO:0006915	4615
MYDGF	GO:0006915	56005
MYO18A	GO:0006915	399687
MYOCD	GO:0006915	93649
MZB1	GO:0006915	51237
NAA15	GO:0006915	80155
NAA16	GO:0006915	79612
NAA35	GO:0006915	60560
NAA38	GO:0006915	84316
NACC2	GO:0006915	138151
NAE1	GO:0006915	8883
NAIF1	GO:0006915	203245
NAIP	GO:0006915	4671
NANOS3	GO:0006915	342977
NAT8	GO:0006915	9027
NAT8B	GO:0006915	51471
NBN	GO:0006915	4683
NCF1	GO:0006915	653361
NCK1	GO:0006915	4690
NCK2	GO:0006915	8440
NCKAP1	GO:0006915	10787
NCKAP1L	GO:0006915	3071
NCOA1	GO:0006915	8648
NCSTN	GO:0006915	23385
NDNF	GO:0006915	79625
NDRG1	GO:0006915	10397
NDUFA13	GO:0006915	51079
NDUFS1	GO:0006915	4719
NDUFS3	GO:0006915	4722
NEFL	GO:0006915	4747
NEK6	GO:0006915	10783
NES	GO:0006915	10763
NET1	GO:0006915	10276
NEURL1	GO:0006915	9148
NEUROD1	GO:0006915	4760
NF1	GO:0006915	4763
NF2	GO:0006915	4771
NFATC4	GO:0006915	4776
NFE2L2	GO:0006915	4780
NFKB1	GO:0006915	4790
NFKBIA	GO:0006915	4792
NFKBID	GO:0006915	84807
NGB	GO:0006915	58157
NGEF	GO:0006915	25791
NGF	GO:0006915	4803
NGFR	GO:0006915	4804
NIBAN2	GO:0006915	64855
NISCH	GO:0006915	11188
NKX2-5	GO:0006915	1482
NKX2-6	GO:0006915	137814
NKX3-1	GO:0006915	4824
NKX3-2	GO:0006915	579
NLE1	GO:0006915	54475
NLRC4	GO:0006915	58484
NLRP1	GO:0006915	22861
NLRP12	GO:0006915	91662
NLRP2	GO:0006915	55655
NLRP2B	GO:0006915	286430
NLRP3	GO:0006915	114548
NME1	GO:0006915	4830
NME2	GO:0006915	4831
NME3	GO:0006915	4832
NME5	GO:0006915	8382
NME6	GO:0006915	10201
NMNAT1	GO:0006915	64802
NMT1	GO:0006915	4836
NNT	GO:0006915	23530
NOA1	GO:0006915	84273
NOC2L	GO:0006915	26155
NOD1	GO:0006915	10392
NOD2	GO:0006915	64127
NODAL	GO:0006915	4838
NOG	GO:0006915	9241
NOL3	GO:0006915	8996
NOL3	GO:0006915	8996
NONO	GO:0006915	4841
NOP53	GO:0006915	29997
NOS3	GO:0006915	4846
NOTCH1	GO:0006915	4851
NOTCH2	GO:0006915	4853
NOX1	GO:0006915	27035
NOX4	GO:0006915	50507
NOX5	GO:0006915	79400
NPM1	GO:0006915	4869
NPY5R	GO:0006915	4889
NQO1	GO:0006915	1728
NQO2	GO:0006915	4835
NR1H4	GO:0006915	9971
NR2E1	GO:0006915	7101
NR3C1	GO:0006915	2908
NR4A2	GO:0006915	4929
NR4A3	GO:0006915	8013
NRBP2	GO:0006915	340371
NRP1	GO:0006915	8829
NSG1	GO:0006915	27065
NSMAF	GO:0006915	8439
NSMF	GO:0006915	26012
NTF3	GO:0006915	4908
NTF4	GO:0006915	4909
NTN1	GO:0006915	9423
NTRK1	GO:0006915	4914
NTRK2	GO:0006915	4915
NTRK3	GO:0006915	4916
NTSR1	GO:0006915	4923
NUAK2	GO:0006915	81788
NUDT2	GO:0006915	318
NUGGC	GO:0006915	389643
NUP62	GO:0006915	23636
NUPR1	GO:0006915	26471
OBSCN	GO:0006915	84033
OGG1	GO:0006915	4968
OGT	GO:0006915	8473
OLFM1	GO:0006915	10439
OMA1	GO:0006915	115209
OPA1	GO:0006915	4976
OSGIN1	GO:0006915	29948
OSR1	GO:0006915	130497
OXR1	GO:0006915	55074
P2RX1	GO:0006915	5023
P2RX4	GO:0006915	5025
P2RX7	GO:0006915	5027
P4HB	GO:0006915	5034
PA2G4	GO:0006915	5036
PACS2	GO:0006915	23241
PAEP	GO:0006915	5047
PAFAH2	GO:0006915	5051
PAGE4	GO:0006915	9506
PAK1	GO:0006915	5058
PAK2	GO:0006915	5062
PAK3	GO:0006915	5063
PAK4	GO:0006915	10298
PAK5	GO:0006915	57144
PAK6	GO:0006915	106821730
PAK6	GO:0006915	56924
PALB2	GO:0006915	79728
PAM16	GO:0006915	51025
PANO1	GO:0006915	101927423
PARK7	GO:0006915	11315
PARP1	GO:0006915	142
PARP2	GO:0006915	10038
PAWR	GO:0006915	5074
PAX2	GO:0006915	5076
PAX3	GO:0006915	5077
PAX7	GO:0006915	5081
PAX8	GO:0006915	7849
PCGF2	GO:0006915	7703
PCID2	GO:0006915	55795
PCSK9	GO:0006915	255738
PDCD1	GO:0006915	5133
PDCD10	GO:0006915	11235
PDCD2	GO:0006915	5134
PDCD4	GO:0006915	27250
PDCD5	GO:0006915	9141
PDCD6	GO:0006915	10016
PDCD6IP	GO:0006915	10015
PDCD7	GO:0006915	10081
PDCL3	GO:0006915	79031
PDE1A	GO:0006915	5136
PDE1B	GO:0006915	5153
PDE3A	GO:0006915	5139
PDGFRB	GO:0006915	5159
PDIA3	GO:0006915	2923
PDK1	GO:0006915	5163
PDK2	GO:0006915	5164
PDK4	GO:0006915	5166
PDPK1	GO:0006915	5170
PDPN	GO:0006915	10630
PDX1	GO:0006915	3651
PEA15	GO:0006915	8682
PEG10	GO:0006915	23089
PEG3	GO:0006915	5178
PELI3	GO:0006915	246330
PERP	GO:0006915	64065
PF4	GO:0006915	5196
PHB	GO:0006915	5245
PHB2	GO:0006915	11331
PHIP	GO:0006915	55023
PHLDA1	GO:0006915	22822
PHLDA2	GO:0006915	7262
PHLDA3	GO:0006915	23612
PHLPP1	GO:0006915	23239
PIAS1	GO:0006915	8554
PIAS4	GO:0006915	51588
PIDD1	GO:0006915	55367
PIGT	GO:0006915	51604
PIH1D1	GO:0006915	55011
PIK3CA	GO:0006915	5290
PIK3CB	GO:0006915	5291
PIK3CD	GO:0006915	5293
PIK3CG	GO:0006915	5294
PIK3R1	GO:0006915	5295
PIM1	GO:0006915	5292
PIM2	GO:0006915	11040
PIM3	GO:0006915	415116
PIN1	GO:0006915	5300
PINK1	GO:0006915	65018
PIP	GO:0006915	5304
PIP5KL1	GO:0006915	138429
PITX3	GO:0006915	5309
PKHD1	GO:0006915	5314
PKN1	GO:0006915	5585
PKN2	GO:0006915	5586
PLA2G6	GO:0006915	8398
PLAC8	GO:0006915	51316
PLAGL1	GO:0006915	5325
PLAGL2	GO:0006915	5326
PLAUR	GO:0006915	5329
PLCG1	GO:0006915	5335
PLEKHF1	GO:0006915	79156
PLEKHG2	GO:0006915	64857
PLEKHG5	GO:0006915	57449
PLEKHN1	GO:0006915	84069
PLK1	GO:0006915	5347
PLK2	GO:0006915	10769
PLK3	GO:0006915	1263
PLK5	GO:0006915	126520
PLSCR1	GO:0006915	5359
PLSCR3	GO:0006915	57048
PMAIP1	GO:0006915	5366
PML	GO:0006915	5371
PNMA1	GO:0006915	9240
PNMA2	GO:0006915	10687
PNMA3	GO:0006915	29944
PNMA5	GO:0006915	114824
POLB	GO:0006915	5423
POLR2G	GO:0006915	5436
POR	GO:0006915	5447
POU3F3	GO:0006915	5455
POU3F4	GO:0006915	5456
POU4F1	GO:0006915	5457
POU4F2	GO:0006915	5458
POU4F3	GO:0006915	5459
PPARD	GO:0006915	5467
PPARG	GO:0006915	5468
PPARGC1A	GO:0006915	10891
PPID	GO:0006915	5481
PPIF	GO:0006915	10105
PPM1F	GO:0006915	9647
PPP1CA	GO:0006915	5499
PPP1R10	GO:0006915	5514
PPP1R13B	GO:0006915	23368
PPP1R13L	GO:0006915	10848
PPP1R15A	GO:0006915	23645
PPP2CA	GO:0006915	5515
PPP2CB	GO:0006915	5516
PPP2R1A	GO:0006915	5518
PPP2R1B	GO:0006915	5519
PPP2R2B	GO:0006915	5521
PPP3CC	GO:0006915	5533
PPP3R1	GO:0006915	5534
PPT1	GO:0006915	5538
PRAME	GO:0006915	23532
PRAMEF1	GO:0006915	65121
PRAMEF10	GO:0006915	343071
PRAMEF11	GO:0006915	440560
PRAMEF12	GO:0006915	390999
PRAMEF13	GO:0006915	400736
PRAMEF14	GO:0006915	729528
PRAMEF15	GO:0006915	653619
PRAMEF17	GO:0006915	391004
PRAMEF18	GO:0006915	391003
PRAMEF18	GO:0006915	653606
PRAMEF19	GO:0006915	645414
PRAMEF2	GO:0006915	65122
PRAMEF20	GO:0006915	645425
PRAMEF22	GO:0006915	NA
PRAMEF25	GO:0006915	441873
PRAMEF25	GO:0006915	645359
PRAMEF27	GO:0006915	101929983
PRAMEF33	GO:0006915	645382
PRAMEF4	GO:0006915	400735
PRAMEF5	GO:0006915	343068
PRAMEF6	GO:0006915	440561
PRAMEF7	GO:0006915	441871
PRAMEF8	GO:0006915	391002
PRAMEF9	GO:0006915	343070
PRDM11	GO:0006915	56981
PRDM9	GO:0006915	56979
PRDX2	GO:0006915	7001
PRDX3	GO:0006915	10935
PRDX5	GO:0006915	25824
PRELID1	GO:0006915	27166
PREX1	GO:0006915	57580
PRF1	GO:0006915	5551
PRKAA1	GO:0006915	5562
PRKAA2	GO:0006915	5563
PRKCA	GO:0006915	5578
PRKCB	GO:0006915	5579
PRKCD	GO:0006915	5580
PRKCE	GO:0006915	5581
PRKCG	GO:0006915	5582
PRKCH	GO:0006915	5583
PRKCI	GO:0006915	5584
PRKCQ	GO:0006915	5588
PRKCZ	GO:0006915	5590
PRKD1	GO:0006915	5587
PRKDC	GO:0006915	5591
PRKN	GO:0006915	5071
PRKRA	GO:0006915	8575
PRLR	GO:0006915	5618
PRMT2	GO:0006915	3275
PRNP	GO:0006915	5621
PROC	GO:0006915	5624
PRODH	GO:0006915	5625
PROK2	GO:0006915	60675
PROP1	GO:0006915	5626
PRR7	GO:0006915	80758
PRUNE2	GO:0006915	158471
PSEN1	GO:0006915	5663
PSEN2	GO:0006915	5664
PSENEN	GO:0006915	55851
PSMD10	GO:0006915	5716
PSME3	GO:0006915	10197
PSMG2	GO:0006915	56984
PTCRA	GO:0006915	171558
PTEN	GO:0006915	5728
PTGFR	GO:0006915	5737
PTGIS	GO:0006915	5740
PTGS2	GO:0006915	5743
PTH	GO:0006915	5741
PTK2	GO:0006915	5747
PTK2B	GO:0006915	2185
PTMA	GO:0006915	5757
PTN	GO:0006915	5764
PTPA	GO:0006915	5524
PTPMT1	GO:0006915	114971
PTPN1	GO:0006915	5770
PTPN2	GO:0006915	5771
PTPN6	GO:0006915	5777
PTPRC	GO:0006915	5788
PTPRH	GO:0006915	5794
PTPRZ1	GO:0006915	5803
PTRH2	GO:0006915	51651
PTTG1IP	GO:0006915	754
PUF60	GO:0006915	22827
PXT1	GO:0006915	222659
PYCARD	GO:0006915	29108
RABEP1	GO:0006915	9135
RABGGTA	GO:0006915	5875
RABGGTB	GO:0006915	5876
RACK1	GO:0006915	10399
RAD21	GO:0006915	5885
RAD9A	GO:0006915	5883
RAF1	GO:0006915	5894
RAG1	GO:0006915	5896
RALB	GO:0006915	5899
RAMP2	GO:0006915	10266
RAPGEF2	GO:0006915	9693
RAPSN	GO:0006915	5913
RARA	GO:0006915	5914
RARB	GO:0006915	5915
RARG	GO:0006915	5916
RASA1	GO:0006915	5921
RASGRF2	GO:0006915	5924
RASSF2	GO:0006915	9770
RASSF3	GO:0006915	283349
RASSF5	GO:0006915	83593
RASSF6	GO:0006915	166824
RASSF7	GO:0006915	8045
RB1	GO:0006915	5925
RB1CC1	GO:0006915	9821
RBCK1	GO:0006915	10616
RBM10	GO:0006915	8241
RBM25	GO:0006915	58517
RBM5	GO:0006915	10181
RELA	GO:0006915	5970
RELT	GO:0006915	84957
REST	GO:0006915	5978
RET	GO:0006915	5979
RETREG1	GO:0006915	54463
RFFL	GO:0006915	117584
RFK	GO:0006915	55312
RFPL1	GO:0006915	5988
RGCC	GO:0006915	28984
RGL2	GO:0006915	5863
RGN	GO:0006915	9104
RHBDD1	GO:0006915	84236
RHOA	GO:0006915	387
RHOB	GO:0006915	388
RHOT1	GO:0006915	55288
RHOT2	GO:0006915	89941
RIPK1	GO:0006915	8737
RIPK2	GO:0006915	8767
RIPK3	GO:0006915	11035
RMDN3	GO:0006915	55177
RNF122	GO:0006915	79845
RNF130	GO:0006915	55819
RNF144B	GO:0006915	255488
RNF152	GO:0006915	220441
RNF157	GO:0006915	114804
RNF183	GO:0006915	138065
RNF186	GO:0006915	54546
RNF216	GO:0006915	54476
RNF34	GO:0006915	80196
RNF41	GO:0006915	10193
RNPS1	GO:0006915	10921
ROBO1	GO:0006915	6091
ROBO2	GO:0006915	6092
ROCK1	GO:0006915	6093
RPL10	GO:0006915	6134
RPL11	GO:0006915	6135
RPL26	GO:0006915	6154
RPS27A	GO:0006915	6233
RPS27L	GO:0006915	51065
RPS3	GO:0006915	6188
RPS3A	GO:0006915	6189
RPS6	GO:0006915	6194
RPS6KA1	GO:0006915	6195
RPS6KA2	GO:0006915	6196
RPS6KA3	GO:0006915	6197
RPS6KB1	GO:0006915	6198
RPS7	GO:0006915	6201
RRAGA	GO:0006915	10670
RRAGC	GO:0006915	64121
RRM2B	GO:0006915	50484
RRN3	GO:0006915	54700
RRP1B	GO:0006915	23076
RRP8	GO:0006915	23378
RSL1D1	GO:0006915	26156
RTKN	GO:0006915	6242
RTKN2	GO:0006915	219790
RTL10	GO:0006915	79680
RTN3	GO:0006915	10313
RTN4	GO:0006915	57142
RXFP2	GO:0006915	122042
RYBP	GO:0006915	23429
RYR2	GO:0006915	6262
S100A14	GO:0006915	57402
S100A8	GO:0006915	6279
S100A9	GO:0006915	6280
S100B	GO:0006915	6285
SAP18	GO:0006915	10284
SAP30BP	GO:0006915	29115
SARM1	GO:0006915	23098
SAV1	GO:0006915	60485
SCG2	GO:0006915	7857
SCIMP	GO:0006915	388325
SCIN	GO:0006915	85477
SCN2A	GO:0006915	6326
SCRIB	GO:0006915	23513
SCRT2	GO:0006915	85508
SCX	GO:0006915	642658
SDF2L1	GO:0006915	23753
SELENOK	GO:0006915	58515
SELENOS	GO:0006915	55829
SEMA3A	GO:0006915	10371
SEMA4D	GO:0006915	10507
SEMA5A	GO:0006915	9037
SEMA6A	GO:0006915	57556
SENP1	GO:0006915	29843
SEPTIN4	GO:0006915	5414
SEPTIN7	GO:0006915	989
SERBP1	GO:0006915	26135
SERINC3	GO:0006915	10955
SERPINB13	GO:0006915	5275
SERPINB2	GO:0006915	5055
SERPINB9	GO:0006915	5272
SERPINE1	GO:0006915	5054
SET	GO:0006915	6418
SETX	GO:0006915	23064
SFN	GO:0006915	2810
SFPQ	GO:0006915	6421
SFRP1	GO:0006915	6422
SFRP2	GO:0006915	6423
SFRP4	GO:0006915	6424
SFRP5	GO:0006915	6425
SGK1	GO:0006915	6446
SGK3	GO:0006915	100533105
SGK3	GO:0006915	23678
SGMS1	GO:0006915	259230
SGPL1	GO:0006915	8879
SGPP1	GO:0006915	81537
SH3GLB1	GO:0006915	51100
SH3KBP1	GO:0006915	30011
SH3RF1	GO:0006915	57630
SH3RF2	GO:0006915	153769
SH3RF3	GO:0006915	344558
SHARPIN	GO:0006915	81858
SHB	GO:0006915	6461
SHC1	GO:0006915	6464
SHC4	GO:0006915	399694
SHF	GO:0006915	90525
SHH	GO:0006915	6469
SHISA5	GO:0006915	51246
SHQ1	GO:0006915	55164
SIAH1	GO:0006915	6477
SIAH2	GO:0006915	6478
SIGMAR1	GO:0006915	10280
SIK1	GO:0006915	150094
SIN3A	GO:0006915	25942
SIRT1	GO:0006915	23411
SIRT2	GO:0006915	22933
SIRT4	GO:0006915	23409
SIRT5	GO:0006915	23408
SIVA1	GO:0006915	10572
SIX1	GO:0006915	6495
SIX3	GO:0006915	6496
SIX4	GO:0006915	51804
SKIL	GO:0006915	6498
SKP2	GO:0006915	6502
SLC25A27	GO:0006915	9481
SLC25A4	GO:0006915	291
SLC25A5	GO:0006915	292
SLC25A6	GO:0006915	293
SLC30A10	GO:0006915	55532
SLC35F6	GO:0006915	54978
SLC39A10	GO:0006915	57181
SLC40A1	GO:0006915	30061
SLC46A2	GO:0006915	57864
SLC5A11	GO:0006915	115584
SLC5A8	GO:0006915	160728
SLC7A11	GO:0006915	23657
SLC9A1	GO:0006915	6548
SLC9A3R1	GO:0006915	9368
SLIT2	GO:0006915	9353
SLIT3	GO:0006915	6586
SLK	GO:0006915	9748
SLTM	GO:0006915	79811
SMAD3	GO:0006915	4088
SMAD6	GO:0006915	4091
SMNDC1	GO:0006915	10285
SMO	GO:0006915	6608
SMPD1	GO:0006915	6609
SNAI1	GO:0006915	6615
SNAI2	GO:0006915	6591
SNCA	GO:0006915	6622
SNCB	GO:0006915	6620
SNW1	GO:0006915	22938
SNX6	GO:0006915	58533
SOCS2	GO:0006915	8835
SOCS3	GO:0006915	9021
SOD1	GO:0006915	6647
SOD2	GO:0006915	6648
SON	GO:0006915	6651
SORT1	GO:0006915	6272
SOS1	GO:0006915	6654
SOS2	GO:0006915	6655
SOX10	GO:0006915	6663
SOX2	GO:0006915	6657
SOX4	GO:0006915	6659
SOX7	GO:0006915	83595
SOX8	GO:0006915	30812
SOX9	GO:0006915	6662
SP100	GO:0006915	6672
SPANXA2-OT1	GO:0006915	NA
SPDEF	GO:0006915	25803
SPHK1	GO:0006915	8877
SPHK2	GO:0006915	56848
SPI1	GO:0006915	6688
SPIN2B	GO:0006915	474343
SPOP	GO:0006915	8405
SPRY2	GO:0006915	10253
SPTLC1	GO:0006915	10558
SQSTM1	GO:0006915	8878
SRA1	GO:0006915	10011
SRC	GO:0006915	6714
SRGN	GO:0006915	5552
SRPK2	GO:0006915	6733
SRPX	GO:0006915	8406
SRSF6	GO:0006915	6431
SST	GO:0006915	6750
SSTR3	GO:0006915	6753
ST18	GO:0006915	9705
ST20	GO:0006915	NA
STAMBP	GO:0006915	10617
STAR	GO:0006915	6770
STAT1	GO:0006915	6772
STAT3	GO:0006915	6774
STAT5B	GO:0006915	6777
STEAP3	GO:0006915	55240
STIL	GO:0006915	6491
STK11	GO:0006915	6794
STK17A	GO:0006915	9263
STK17B	GO:0006915	9262
STK24	GO:0006915	8428
STK25	GO:0006915	10494
STK26	GO:0006915	51765
STK3	GO:0006915	6788
STK4	GO:0006915	6789
STK40	GO:0006915	83931
STPG1	GO:0006915	90529
STRADB	GO:0006915	55437
STX4	GO:0006915	6810
STXBP1	GO:0006915	6812
STYXL1	GO:0006915	51657
SUDS3	GO:0006915	64426
SULF1	GO:0006915	23213
SUPV3L1	GO:0006915	6832
SYCE3	GO:0006915	644186
SYCP2	GO:0006915	10388
SYK	GO:0006915	6850
SYNGAP1	GO:0006915	8831
SYVN1	GO:0006915	84447
TAF10	GO:0006915	6881
TAF6	GO:0006915	6878
TAF9	GO:0006915	6880
TAF9B	GO:0006915	51616
TAOK1	GO:0006915	57551
TAOK2	GO:0006915	9344
TARDBP	GO:0006915	23435
TAX1BP1	GO:0006915	8887
TBX1	GO:0006915	6899
TBX3	GO:0006915	6926
TCF7L2	GO:0006915	6934
TCHP	GO:0006915	84260
TCIM	GO:0006915	56892
TCIRG1	GO:0006915	10312
TCL1A	GO:0006915	8115
TCP1	GO:0006915	6950
TCTN3	GO:0006915	26123
TDGF1	GO:0006915	6997
TEK	GO:0006915	7010
TERF1	GO:0006915	7013
TERT	GO:0006915	7015
TEX11	GO:0006915	56159
TFAP2A	GO:0006915	7020
TFAP2B	GO:0006915	7021
TFAP2D	GO:0006915	83741
TFAP4	GO:0006915	7023
TFDP1	GO:0006915	7027
TFDP2	GO:0006915	7029
TFPT	GO:0006915	29844
TGFB1	GO:0006915	7040
TGFB2	GO:0006915	7042
TGFB3	GO:0006915	7043
TGFBR1	GO:0006915	7046
TGFBR2	GO:0006915	7048
TGM2	GO:0006915	7052
THBS1	GO:0006915	7057
THEM4	GO:0006915	117145
THOC1	GO:0006915	9984
THOC6	GO:0006915	79228
THRA	GO:0006915	7067
THRB	GO:0006915	7068
TIA1	GO:0006915	7072
TIAF1	GO:0006915	9220
TIAL1	GO:0006915	7073
TIAM1	GO:0006915	7074
TIAM2	GO:0006915	26230
TICAM1	GO:0006915	148022
TICAM2	GO:0006915	353376
TIGAR	GO:0006915	57103
TIMM50	GO:0006915	92609
TIMP1	GO:0006915	7076
TIMP3	GO:0006915	7078
TLE1	GO:0006915	7088
TLE5	GO:0006915	166
TLR2	GO:0006915	7097
TLR3	GO:0006915	7098
TLR4	GO:0006915	7099
TM2D1	GO:0006915	83941
TMBIM1	GO:0006915	64114
TMBIM4	GO:0006915	51643
TMBIM6	GO:0006915	7009
TMC8	GO:0006915	147138
TMEM102	GO:0006915	284114
TMEM109	GO:0006915	79073
TMEM117	GO:0006915	84216
TMEM14A	GO:0006915	28978
TMEM161A	GO:0006915	54929
TMEM214	GO:0006915	54867
TMEM219	GO:0006915	124446
TMF1	GO:0006915	7110
TMIGD1	GO:0006915	388364
TNF	GO:0006915	7124
TNFAIP1	GO:0006915	7126
TNFAIP3	GO:0006915	7128
TNFAIP8	GO:0006915	25816
TNFAIP8L1	GO:0006915	126282
TNFAIP8L2	GO:0006915	79626
TNFAIP8L3	GO:0006915	388121
TNFRSF10A	GO:0006915	8797
TNFRSF10B	GO:0006915	8795
TNFRSF10C	GO:0006915	8794
TNFRSF10D	GO:0006915	8793
TNFRSF11B	GO:0006915	4982
TNFRSF12A	GO:0006915	51330
TNFRSF18	GO:0006915	8784
TNFRSF19	GO:0006915	55504
TNFRSF1A	GO:0006915	7132
TNFRSF1B	GO:0006915	7133
TNFRSF21	GO:0006915	27242
TNFRSF25	GO:0006915	8718
TNFRSF6B	GO:0006915	8771
TNFRSF8	GO:0006915	943
TNFRSF9	GO:0006915	3604
TNFSF10	GO:0006915	8743
TNFSF12	GO:0006915	8742
TNFSF14	GO:0006915	8740
TNFSF15	GO:0006915	9966
TNFSF18	GO:0006915	8995
TNFSF9	GO:0006915	8744
TNIP2	GO:0006915	79155
TNS4	GO:0006915	84951
TOMM22	GO:0006915	56993
TOP2A	GO:0006915	7153
TOPAZ1	GO:0006915	375337
TOPORS	GO:0006915	10210
TOX3	GO:0006915	27324
TP53	GO:0006915	7157
TP53AIP1	GO:0006915	63970
TP53BP2	GO:0006915	7159
TP53I3	GO:0006915	9540
TP53INP1	GO:0006915	94241
TP63	GO:0006915	8626
TP73	GO:0006915	7161
TPD52L1	GO:0006915	7164
TPT1	GO:0006915	7178
TPT1P8	GO:0006915	NA
TPX2	GO:0006915	22974
TRADD	GO:0006915	8717
TRAF1	GO:0006915	7185
TRAF2	GO:0006915	7186
TRAF3	GO:0006915	7187
TRAF3IP2	GO:0006915	10758
