source	target
GO:0006954	338322
GO:0006954	91662
GO:0006954	55655
GO:0006954	114548
GO:0006954	147945
GO:0006954	171389
GO:0006954	199713
GO:0006954	338321
GO:0006954	79671
GO:0006954	9111
GO:0006954	10392
GO:0006954	64127
GO:0006954	4843
GO:0006954	4851
GO:0006954	27035
GO:0006954	50507
GO:0006954	8620
GO:0006954	4878
GO:0006954	4889
GO:0006954	9572
GO:0006954	9975
GO:0006954	10062
GO:0006954	9971
GO:0006954	375387
GO:0006954	4907
GO:0006954	26471
GO:0006954	54959
GO:0006954	4968
GO:0006954	4973
GO:0006954	4988
GO:0006954	5004
GO:0006954	5005
GO:0006954	5008
GO:0006954	9180
GO:0006954	90268
GO:0006954	5023
GO:0006954	5027
GO:0006954	11315
GO:0006954	143
GO:0006954	55872
GO:0006954	27250
GO:0006954	5138
GO:0006954	5187
GO:0006954	5196
GO:0006954	5197
GO:0006954	8993
GO:0006954	118788
GO:0006954	5293
GO:0006954	5294
GO:0006954	9867
GO:0006954	5320
GO:0006954	26279
GO:0006954	30814
GO:0006954	100137049
GO:0006954	8605
GO:0006954	7941
GO:0006954	9373
GO:0006954	55848
GO:0006954	5354
GO:0006954	5359
GO:0006954	9240
GO:0006954	5423
GO:0006954	5465
GO:0006954	5467
GO:0006954	5468
GO:0006954	5473
GO:0006954	5547
GO:0006954	7001
GO:0006954	25824
GO:0006954	5580
GO:0006954	5588
GO:0006954	5590
GO:0006954	5587
GO:0006954	5624
GO:0006954	60675
GO:0006954	5663
GO:0006954	5682
GO:0006954	5687
GO:0006954	5692
GO:0006954	9051
GO:0006954	5724
GO:0006954	5729
GO:0006954	5731
GO:0006954	5732
GO:0006954	5733
GO:0006954	5734
GO:0006954	9536
GO:0006954	5737
GO:0006954	5739
GO:0006954	5740
GO:0006954	5742
GO:0006954	5743
GO:0006954	5764
GO:0006954	5771
GO:0006954	5788
GO:0006954	5806
GO:0006954	54899
GO:0006954	29108
GO:0006954	152138
GO:0006954	27342
GO:0006954	5879
GO:0006954	5919
GO:0006954	10125
GO:0006954	5925
GO:0006954	3516
GO:0006954	5068
GO:0006954	130120
GO:0006954	5966
GO:0006954	5970
GO:0006954	5971
GO:0006954	25807
GO:0006954	253260
GO:0006954	8767
GO:0006954	6095
GO:0006954	6223
GO:0006954	8986
GO:0006954	9252
GO:0006954	6283
GO:0006954	6279
GO:0006954	6280
GO:0006954	1903
GO:0006954	286223
GO:0006954	6288
GO:0006954	6289
GO:0006954	6291
GO:0006954	22904
GO:0006954	7857
GO:0006954	7356
GO:0006954	6335
GO:0006954	80274
GO:0006954	6382
GO:0006954	81929
GO:0006954	6401
GO:0006954	55829
GO:0006954	6403
GO:0006954	8482
GO:0006954	5265
GO:0006954	12
GO:0006954	462
GO:0006954	5054
GO:0006954	5176
GO:0006954	5345
GO:0006954	79918
GO:0006954	259230
GO:0006954	81858
GO:0006954	23729
GO:0006954	59307
GO:0006954	6614
GO:0006954	89790
GO:0006954	140885
GO:0006954	56833
GO:0006954	6556
GO:0006954	6542
GO:0006954	4086
GO:0006954	4088
GO:0006954	6608
GO:0006954	27293
GO:0006954	8773
GO:0006954	6622
GO:0006954	8723
GO:0006954	9021
GO:0006954	9655
GO:0006954	6647
GO:0006954	9825
GO:0006954	8877
GO:0006954	6696
GO:0006954	23166
GO:0006954	26228
GO:0006954	6774
GO:0006954	27347
GO:0006954	56670
GO:0006954	6850
GO:0006954	6863
GO:0006954	255061
GO:0006954	6869
GO:0006954	284467
GO:0006954	55773
GO:0006954	29110
GO:0006954	6915
GO:0006954	10312
GO:0006954	7010
GO:0006954	7036
GO:0006954	7040
GO:0006954	7052
GO:0006954	7057
GO:0006954	9473
GO:0006954	148022
GO:0006954	353376
GO:0006954	7076
GO:0006954	114609
GO:0006954	7096
GO:0006954	81793
GO:0006954	7097
GO:0006954	7098
GO:0006954	7099
GO:0006954	7100
GO:0006954	10333
GO:0006954	51284
GO:0006954	51311
GO:0006954	54106
GO:0006954	57413
GO:0006954	7114
GO:0006954	7124
GO:0006954	7128
GO:0006954	7130
GO:0006954	79626
GO:0006954	8792
GO:0006954	7132
GO:0006954	7133
GO:0006954	7293
GO:0006954	8600
GO:0006954	7292
GO:0006954	10318
GO:0006954	79155
GO:0006954	79931
GO:0006954	54472
GO:0006954	8460
GO:0006954	8717
GO:0006954	54210
GO:0006954	54209
GO:0006954	11277
GO:0006954	9865
GO:0006954	7442
GO:0006954	59341
GO:0006954	85480
GO:0006954	10100
GO:0006954	84630
GO:0006954	11334
GO:0006954	7301
GO:0006954	7305
GO:0006954	7349
GO:0006954	54658
GO:0006954	201294
GO:0006954	11274
GO:0006954	6845
GO:0006954	8673
GO:0006954	7412
GO:0006954	8876
GO:0006954	55737
GO:0006954	58189
GO:0006954	7474
GO:0006954	6375
GO:0006954	6846
GO:0006954	2829
GO:0006954	331
GO:0006954	80149
GO:0006954	51157
GO:0006954	7784
GO:0006954	7791
